body_weight_delta,carried_weight,corner_positions,course,data_status,distance_m,finish_position,horse_id,horse_name,horse_no,jockey,last3f,margin,meeting_day,meeting_no,popularity,race_category,race_class,race_date,race_id,race_name,race_no,race_rule,scheduled_start,sex_age,source_url,surface,time,track_condition,trainer,weather,weight_rule,平均1F,枠
478(0),60.0,7  7  8  8,新潟,PASS_HTML,2850,7,pw01dud102019104091/E5,メイショウブレゲ,4,中村 将之,,３,04,03,6.0,障害3歳以上,未勝利,2026-08-30,pw01sde1004202603040120260830,障害3歳以上未勝利,01,,9時40分,牡7,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040120260830%2F53,障害,3:07.0,良,本田 優,曇,定量,13.1,
496(+2),60.0,2  2  6  6,新潟,PASS_HTML,2850,8,pw01dud102019105745/A7,フレイムジョーカー,1,大江原 圭,,２,04,03,7.0,障害3歳以上,未勝利,2026-08-30,pw01sde1004202603040120260830,障害3歳以上未勝利,01,,9時40分,牡7,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040120260830%2F53,障害,3:07.3,良,岩戸 孝樹,曇,定量,13.1,
466(+2),60.0,10  9  9  9,新潟,PASS_HTML,2850,9,pw01dud102021102336/84,ヨシノヤッタルデー,10,黒岩 悠,,大差,04,03,10.0,障害3歳以上,未勝利,2026-08-30,pw01sde1004202603040120260830,障害3歳以上未勝利,01,,9時40分,牡5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040120260830%2F53,障害,3:10.2,良,中竹 和也,曇,定量,13.3,
490(+4),57.0,11  11  11  10,新潟,PASS_HTML,2850,10,pw01dud102022103285/AB,バトンロード,7,▲小林 凌大,,５,04,03,11.0,障害3歳以上,未勝利,2026-08-30,pw01sde1004202603040120260830,障害3歳以上未勝利,01,,9時40分,牡4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040120260830%2F53,障害,3:11.1,良,粕谷 昌央,曇,定量,13.4,
458(-4),60.0,12  12  12  12,新潟,PASS_HTML,2850,11,pw01dud102022103588/97,スノーリン,12,江田 勇亮,,１ 1/4,04,03,12.0,障害3歳以上,未勝利,2026-08-30,pw01sde1004202603040120260830,障害3歳以上未勝利,01,,9時40分,せん4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040120260830%2F53,障害,3:11.3,良,和田 雄二,曇,定量,13.4,
454(+6),57.0,9  10  10  10,新潟,PASS_HTML,2850,12,pw01dud102022106999/AB,ニシノクードクール,3,▲水沼 元輝,,大差,04,03,9.0,障害3歳以上,未勝利,2026-08-30,pw01sde1004202603040120260830,障害3歳以上未勝利,01,,9時40分,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040120260830%2F53,障害,3:14.1,良,武藤 善則,曇,定量,13.6,
,60.0,,新潟,PASS_HTML,2850,取消,pw01dud102021100190/F2,ニシノインヴィクタ,2,伴 啓太,,,04,03,,障害3歳以上,未勝利,2026-08-30,pw01sde1004202603040120260830,障害3歳以上未勝利,01,,9時40分,牡5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040120260830%2F53,障害,,良,本間 忍,曇,定量,,
490(初出走),55.0,6  4  3  3,新潟,QUARANTINED_HTML:track_condition,1800,1,pw01dud102024106700/C6,ウラノグラフィア,3,岩田 望来,38.7,,04,03,1,2歳,新馬,2026-08-30,pw01sde1004202603040220260830,メイクデビュー新潟,02,（混合）［指定］,10時15分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040220260830%2F08,ダート,1:57.5,,宮田 敬介,晴,馬齢,,
484(初出走),55.0,2  2  2  2,新潟,QUARANTINED_HTML:track_condition,1800,2,pw01dud102024101427/CD,レッドマウロア,9,川田 将雅,39.4,３,04,03,2,2歳,新馬,2026-08-30,pw01sde1004202603040220260830,メイクデビュー新潟,02,（混合）［指定］,10時15分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040220260830%2F08,ダート,1:58.0,,加藤 征弘,晴,馬齢,,
420(初出走),55.0,13  12  6  6,新潟,QUARANTINED_HTML:track_condition,1800,3,pw01dud102024107043/F7,スタレネルヴェント,10,原 優介,40.0,７,04,03,10,2歳,新馬,2026-08-30,pw01sde1004202603040220260830,メイクデビュー新潟,02,（混合）［指定］,10時15分,牝2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040220260830%2F08,ダート,1:59.1,,高木 登,晴,馬齢,,
510(初出走),53.0,3  4  6  6,新潟,QUARANTINED_HTML:track_condition,1800,4,pw01dud102024100824/49,タイセイリッター,13,△石田 拓郎,40.1,１,04,03,4,2歳,新馬,2026-08-30,pw01sde1004202603040220260830,メイクデビュー新潟,02,（混合）［指定］,10時15分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040220260830%2F08,ダート,1:59.2,,新開 幸一,晴,馬齢,,
464(初出走),55.0,1  1  1  1,新潟,QUARANTINED_HTML:track_condition,1800,5,pw01dud102024102718/B2,ウィザードシチー,8,亀田 温心,41.1,１ 3/4,04,03,12,2歳,新馬,2026-08-30,pw01sde1004202603040220260830,メイクデビュー新潟,02,（混合）［指定］,10時15分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040220260830%2F08,ダート,1:59.5,,北出 成人,晴,馬齢,,
472(初出走),53.0,7  7  11  9,新潟,QUARANTINED_HTML:track_condition,1800,6,pw01dud102024105499/DF,ゴルトシェーン,2,◇今村 聖奈,40.1,３／４,04,03,5,2歳,新馬,2026-08-30,pw01sde1004202603040220260830,メイクデビュー新潟,02,（混合）［指定］,10時15分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040220260830%2F08,ダート,1:59.7,,武井 亮,晴,馬齢,,
462(初出走),55.0,7  7  6  6,新潟,QUARANTINED_HTML:track_condition,1800,7,pw01dud102024101182/5B,ギガントシュラーク,11,丸山 元気,41.4,５,04,03,13,2歳,新馬,2026-08-30,pw01sde1004202603040220260830,メイクデビュー新潟,02,（混合）［指定］,10時15分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040220260830%2F08,ダート,2:00.5,,萱野 浩二,晴,馬齢,,
468(初出走),55.0,12  11  9  9,新潟,QUARANTINED_HTML:track_condition,1800,8,pw01dud102024103935/CA,ニシノマキロイ,6,野中 悠太郎,41.1,アタマ,04,03,9,2歳,新馬,2026-08-30,pw01sde1004202603040220260830,メイクデビュー新潟,02,（混合）［指定］,10時15分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040220260830%2F08,ダート,2:00.5,,田中 勝春,晴,馬齢,,
444(初出走),53.0,10  10  12  12,新潟,QUARANTINED_HTML:track_condition,1800,9,pw01dud102024103674/04,ゴールドバーニング,1,△石神 深道,41.2,３ 1/2,04,03,11,2歳,新馬,2026-08-30,pw01sde1004202603040220260830,メイクデビュー新潟,02,（混合）［指定］,10時15分,牝2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040220260830%2F08,ダート,2:01.1,,柄崎 将寿,晴,馬齢,,
432(初出走),55.0,3  3  3  3,新潟,QUARANTINED_HTML:track_condition,1800,10,pw01dud102024105779/52,マイトレーヤー,4,津村 明秀,42.3,クビ,04,03,6,2歳,新馬,2026-08-30,pw01sde1004202603040220260830,メイクデビュー新潟,02,（混合）［指定］,10時15分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040220260830%2F08,ダート,2:01.1,,手塚 貴徳,晴,馬齢,,
498(初出走),55.0,9  9  9  9,新潟,QUARANTINED_HTML:track_condition,1800,11,pw01dud102024106588/7C,ピーエムリンダ,7,武藤 雅,41.8,クビ,04,03,8,2歳,新馬,2026-08-30,pw01sde1004202603040220260830,メイクデビュー新潟,02,（混合）［指定］,10時15分,牝2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040220260830%2F08,ダート,2:01.2,,和田 正一郎,晴,馬齢,,
476(初出走),55.0,3  4  3  5,新潟,QUARANTINED_HTML:track_condition,1800,12,pw01dud102024104685/76,エコロゲラン,12,菊沢 一樹,43.4,６,04,03,7,2歳,新馬,2026-08-30,pw01sde1004202603040220260830,メイクデビュー新潟,02,（混合）［指定］,10時15分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040220260830%2F08,ダート,2:02.2,,古賀 大生,晴,馬齢,,
534(初出走),55.0,10,新潟,QUARANTINED_HTML:track_condition,1800,中止,pw01dud102024106651/58,ミシェルバローズ,5,三浦 皇成,,,04,03,3,2歳,新馬,2026-08-30,pw01sde1004202603040220260830,メイクデビュー新潟,02,（混合）［指定］,10時15分,牝2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040220260830%2F08,ダート,,,中内田 充正,晴,馬齢,,
458(+2),55.0,7  7  7  7,新潟,PASS_HTML,2000,1,pw01dud102024103855/B9,ニシノリリックス,2,石橋 脩,35.7,,04,03,6,2歳,未勝利,2026-08-30,pw01sde1004202603040320260830,2歳未勝利,03,（混合）［指定］,10時45分,牝2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040320260830%2FBD,芝,2:03.6,良,小野 次郎,曇,馬齢,,
416(-2),55.0,2  2  2  2,新潟,PASS_HTML,2000,2,pw01dud102024104469/C0,エクスマキナ,5,津村 明秀,36.4,３／４,04,03,1,2歳,未勝利,2026-08-30,pw01sde1004202603040320260830,2歳未勝利,03,（混合）［指定］,10時45分,牝2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040320260830%2FBD,芝,2:03.7,良,手塚 貴徳,曇,馬齢,,
486(-4),55.0,3  3  2  2,新潟,PASS_HTML,2000,3,pw01dud102024105882/6E,ウイニングレイ,6,岩田 康誠,36.4,１／２,04,03,4,2歳,未勝利,2026-08-30,pw01sde1004202603040320260830,2歳未勝利,03,（混合）［指定］,10時45分,牝2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040320260830%2FBD,芝,2:03.8,良,戸田 博文,曇,馬齢,,
462(-8),55.0,6  5  4  4,新潟,PASS_HTML,2000,4,pw01dud102024105416/06,ハンデンブレイズ,7,小崎 綾也,36.3,クビ,04,03,5,2歳,未勝利,2026-08-30,pw01sde1004202603040320260830,2歳未勝利,03,（混合）［指定］,10時45分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040320260830%2FBD,芝,2:03.9,良,伊藤 大士,曇,馬齢,,
492(-2),55.0,3  5  4  4,新潟,PASS_HTML,2000,5,pw01dud102024104576/A8,タイセイソアリング,4,菊沢 一樹,36.6,１,04,03,3,2歳,未勝利,2026-08-30,pw01sde1004202603040320260830,2歳未勝利,03,（混合）［指定］,10時45分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040320260830%2FBD,芝,2:04.1,良,池上 昌和,曇,馬齢,,
482(0),55.0,1  1  1  1,新潟,PASS_HTML,2000,6,pw01dud102024101291/29,イカルステソーロ,3,岩田 望来,37.1,２,04,03,2,2歳,未勝利,2026-08-30,pw01sde1004202603040320260830,2歳未勝利,03,（混合）［指定］,10時45分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040320260830%2FBD,芝,2:04.4,良,武市 康男,曇,馬齢,,
462(-4),55.0,3  3  4  4,新潟,PASS_HTML,2000,7,pw01dud102024103607/ED,ケイジャーダ,1,柴田 大知,37.1,１ 1/2,04,03,7,2歳,未勝利,2026-08-30,pw01sde1004202603040320260830,2歳未勝利,03,（混合）［指定］,10時45分,牝2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040320260830%2FBD,芝,2:04.6,良,佐藤 吉勝,曇,馬齢,,
502(+4),53.0,8  8  8  8,新潟,PASS_HTML,2000,8,pw01dud102024104167/47,ルークスイテルム,8,△石神 深道,40.8,大差,04,03,8,2歳,未勝利,2026-08-30,pw01sde1004202603040320260830,2歳未勝利,03,（混合）［指定］,10時45分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040320260830%2FBD,芝,2:10.4,良,中川 公成,曇,馬齢,,
466(初出走),55.0,3  3,新潟,PASS_HTML,1800,1,pw01dud102024106452/69,チェスティーノ,2,C.ルメール,33.4,,04,03,1,2歳,新馬,2026-08-30,pw01sde1004202603040420260830,メイクデビュー新潟,04,[指定],11時15分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040420260830%2F72,芝,1:49.0,良,鹿戸 雄一,曇,馬齢,,
520(初出走),55.0,7  6,新潟,PASS_HTML,1800,2,pw01dud102024107035/CD,ペントザリス,6,岩田 康誠,33.3,１,04,03,2,2歳,新馬,2026-08-30,pw01sde1004202603040420260830,メイクデビュー新潟,04,[指定],11時15分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040420260830%2F72,芝,1:49.1,良,戸田 博文,曇,馬齢,,
494(初出走),55.0,4  4,新潟,PASS_HTML,1800,3,pw01dud102024105048/58,テキサス,9,津村 明秀,33.7,２ 1/2,04,03,3,2歳,新馬,2026-08-30,pw01sde1004202603040420260830,メイクデビュー新潟,04,[指定],11時15分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040420260830%2F72,芝,1:49.5,良,田中 博康,曇,馬齢,,
456(初出走),55.0,1  1,新潟,PASS_HTML,1800,4,pw01dud102024106809/02,ダディーズレガリア,8,岩田 望来,34.5,２,04,03,4,2歳,新馬,2026-08-30,pw01sde1004202603040420260830,メイクデビュー新潟,04,[指定],11時15分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040420260830%2F72,芝,1:49.9,良,畑端 省吾,曇,馬齢,,
424(初出走),55.0,2  2,新潟,PASS_HTML,1800,5,pw01dud102024103814/06,ライヴテキーラ,11,杉原 誠人,36.0,９,04,03,9,2歳,新馬,2026-08-30,pw01sde1004202603040420260830,メイクデビュー新潟,04,[指定],11時15分,牝2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040420260830%2F72,芝,1:51.4,良,牧 光二,曇,馬齢,,
494(初出走),55.0,9  9,新潟,PASS_HTML,1800,6,pw01dud102024107168/87,ガヤーズサムライ,3,田辺 裕信,35.1,１,04,03,6,2歳,新馬,2026-08-30,pw01sde1004202603040420260830,メイクデビュー新潟,04,[指定],11時15分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040420260830%2F72,芝,1:51.5,良,田中 勝春,曇,馬齢,,
438(初出走),55.0,9  9,新潟,PASS_HTML,1800,7,pw01dud102024103646/BA,オオルリ,5,原 優介,35.3,１ 1/4,04,03,11,2歳,新馬,2026-08-30,pw01sde1004202603040420260830,メイクデビュー新潟,04,[指定],11時15分,牝2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040420260830%2F72,芝,1:51.7,良,水野 貴広,曇,馬齢,,
516(初出走),55.0,7  8,新潟,PASS_HTML,1800,8,pw01dud102024102844/47,ヒズストーリー,1,嶋田 純次,35.7,クビ,04,03,10,2歳,新馬,2026-08-30,pw01sde1004202603040420260830,メイクデビュー新潟,04,[指定],11時15分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040420260830%2F72,芝,1:51.8,良,中川 公成,曇,馬齢,,
446(初出走),55.0,5  6,新潟,PASS_HTML,1800,9,pw01dud102024103606/7A,マイネルウルカヌス,7,柴田 大知,35.7,アタマ,04,03,8,2歳,新馬,2026-08-30,pw01sde1004202603040420260830,メイクデビュー新潟,04,[指定],11時15分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040420260830%2F72,芝,1:51.8,良,畠山 吉宏,曇,馬齢,,
422(初出走),55.0,5  4,新潟,PASS_HTML,1800,10,pw01dud102024107358/D9,リアスハート,10,武藤 雅,36.2,１,04,03,5,2歳,新馬,2026-08-30,pw01sde1004202603040420260830,メイクデビュー新潟,04,[指定],11時15分,牝2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040420260830%2F72,芝,1:52.0,良,水野 貴広,曇,馬齢,,
426(初出走),55.0,11  11,新潟,PASS_HTML,1800,11,pw01dud102024101787/C0,キャッチアップ,4,菊沢 一樹,35.7,２ 1/2,04,03,7,2歳,新馬,2026-08-30,pw01sde1004202603040420260830,メイクデビュー新潟,04,[指定],11時15分,牝2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040420260830%2F72,芝,1:52.4,良,小野 次郎,曇,馬齢,,
430(0),55.0,3  3,新潟,PASS_HTML,1400,1,pw01dud102023101910/01,ステキサプライズ,4,◇今村 聖奈,36.0,,04,03,7,3歳,未勝利,2026-08-30,pw01sde1004202603040520260830,3歳未勝利,05,（混合）［指定］,11時45分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040520260830%2F27,芝,1:22.2,良,粕谷 昌央,曇,馬齢,,
428(+8),55.0,3  3,新潟,PASS_HTML,1400,2,pw01dud102023104857/02,アリアス,9,三浦 皇成,35.9,ハナ,04,03,5,3歳,未勝利,2026-08-30,pw01sde1004202603040520260830,3歳未勝利,05,（混合）［指定］,11時45分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040520260830%2F27,芝,1:22.2,良,高柳 瑞樹,曇,馬齢,,
434(+2),55.0,17  16,新潟,PASS_HTML,1400,3,pw01dud102023105688/32,オンナキュヌヴィ,11,田辺 裕信,34.9,１／２,04,03,2,3歳,未勝利,2026-08-30,pw01sde1004202603040520260830,3歳未勝利,05,（混合）［指定］,11時45分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040520260830%2F27,芝,1:22.3,良,蛯名 正義,曇,馬齢,,
392(0),55.0,9  7,新潟,PASS_HTML,1400,4,pw01dud102023102931/83,ミクロスギガース,18,杉原 誠人,35.6,１／２,04,03,8,3歳,未勝利,2026-08-30,pw01sde1004202603040520260830,3歳未勝利,05,（混合）［指定］,11時45分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040520260830%2F27,芝,1:22.4,良,西田 雄一郎,曇,馬齢,,
510(+6),57.0,14  12,新潟,PASS_HTML,1400,5,pw01dud102023106886/9D,ペルウィクトール,16,岩田 望来,35.4,１／２,04,03,1,3歳,未勝利,2026-08-30,pw01sde1004202603040520260830,3歳未勝利,05,（混合）［指定］,11時45分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040520260830%2F27,芝,1:22.5,良,宮田 敬介,曇,馬齢,,
406(+6),53.0,9  7,新潟,PASS_HTML,1400,6,pw01dud102023106084/2F,ゴッドレイ,3,△石田 拓郎,35.7,クビ,04,03,6,3歳,未勝利,2026-08-30,pw01sde1004202603040520260830,3歳未勝利,05,（混合）［指定］,11時45分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040520260830%2F27,芝,1:22.5,良,伊藤 大士,曇,馬齢,,
468(+6),55.0,2  2,新潟,PASS_HTML,1400,7,pw01dud102023110025/76,セリエンクーニゲン,1,川田 将雅,36.6,クビ,04,03,4,3歳,未勝利,2026-08-30,pw01sde1004202603040520260830,3歳未勝利,05,（混合）［指定］,11時45分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040520260830%2F27,芝,1:22.6,良,田中 博康,曇,馬齢,,
464(-4),55.0,8  7,新潟,PASS_HTML,1400,8,pw01dud102023105858/64,ウインテラジーナ,13,津村 明秀,36.1,１ 1/4,04,03,3,3歳,未勝利,2026-08-30,pw01sde1004202603040520260830,3歳未勝利,05,（混合）［指定］,11時45分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040520260830%2F27,芝,1:22.8,良,栗田 徹,曇,馬齢,,
474(0),55.0,5  6,新潟,PASS_HTML,1400,9,pw01dud102023105536/CB,エイシンイクサボシ,17,木幡 初也,36.4,クビ,04,03,10,3歳,未勝利,2026-08-30,pw01sde1004202603040520260830,3歳未勝利,05,（混合）［指定］,11時45分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040520260830%2F27,芝,1:22.8,良,勢司 和浩,曇,馬齢,,
416(+10),55.0,5  7,新潟,PASS_HTML,1400,10,pw01dud102023100743/39,ソルティアーラ,10,M.ミシェル,36.4,１／２,04,03,11,3歳,未勝利,2026-08-30,pw01sde1004202603040520260830,3歳未勝利,05,（混合）［指定］,11時45分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040520260830%2F27,芝,1:22.9,良,西田 雄一郎,曇,馬齢,,
432(+10),55.0,13  14,新潟,PASS_HTML,1400,11,pw01dud102023102896/F1,カラーオブサクセス,8,小崎 綾也,36.0,クビ,04,03,12,3歳,未勝利,2026-08-30,pw01sde1004202603040520260830,3歳未勝利,05,（混合）［指定］,11時45分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040520260830%2F27,芝,1:23.0,良,武市 康男,曇,馬齢,,
436(+2),55.0,9  12,新潟,PASS_HTML,1400,12,pw01dud102023103236/5A,エナノムスメ,5,丸田 恭介,36.3,３／４,04,03,16,3歳,未勝利,2026-08-30,pw01sde1004202603040520260830,3歳未勝利,05,（混合）［指定］,11時45分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040520260830%2F27,芝,1:23.1,良,伊藤 大士,曇,馬齢,,
454(+2),55.0,1  1,新潟,PASS_HTML,1400,13,pw01dud102023105751/0E,ラウンドヒル,6,菊沢 一樹,37.2,ハナ,04,03,9,3歳,未勝利,2026-08-30,pw01sde1004202603040520260830,3歳未勝利,05,（混合）［指定］,11時45分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040520260830%2F27,芝,1:23.1,良,田島 俊明,曇,馬齢,,
422(+12),55.0,9  7,新潟,PASS_HTML,1400,14,pw01dud102023103934/CB,ルディドゥゲンジ,15,嶋田 純次,36.4,クビ,04,03,15,3歳,未勝利,2026-08-30,pw01sde1004202603040520260830,3歳未勝利,05,（混合）［指定］,11時45分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040520260830%2F27,芝,1:23.2,良,蛯名 利弘,曇,馬齢,,
422(0),55.0,5  5,新潟,PASS_HTML,1400,15,pw01dud102023105600/1A,エフティヴェント,7,△石神 深道,36.7,ハナ,04,03,18,3歳,未勝利,2026-08-30,pw01sde1004202603040520260830,3歳未勝利,05,（混合）［指定］,11時45分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040520260830%2F27,芝,1:23.2,良,金成 貴史,曇,馬齢,,
430(0),55.0,18  18,新潟,PASS_HTML,1400,16,pw01dud102023102387/5F,チョコブラウニー,2,原 優介,35.7,２ 1/2,04,03,17,3歳,未勝利,2026-08-30,pw01sde1004202603040520260830,3歳未勝利,05,（混合）［指定］,11時45分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040520260830%2F27,芝,1:23.6,良,天間 昭一,曇,馬齢,,
540(+4),57.0,14  14,新潟,PASS_HTML,1400,17,pw01dud102023103049/61,ネオアンボウ,12,野中 悠太郎,36.6,１／２,04,03,13,3歳,未勝利,2026-08-30,pw01sde1004202603040520260830,3歳未勝利,05,（混合）［指定］,11時45分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040520260830%2F27,芝,1:23.7,良,松尾 卓哉,曇,馬齢,,
