body_weight_delta,carried_weight,corner_positions,course,data_status,distance_m,finish_position,horse_id,horse_name,horse_no,jockey,last3f,margin,meeting_day,meeting_no,popularity,race_category,race_class,race_date,race_id,race_name,race_no,race_rule,rating,scheduled_start,sex_age,source_url,surface,time,track_condition,trainer,weather,weight_rule,平均1F,枠
440(-6),55.0,,新潟,PASS_HTML,1000,17,pw01dud102022103324/09,シュラフ,8,嶋田 純次,32.2,２,04,02,8,3歳以上,オープン,2026-08-02,pw01sde1004202602040720260802,アイビスサマーダッシュ,07,（国際）（特指）,74,15時45分,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040720260802%2FCC,芝,0:55.3,良,佐藤 吉勝,晴,別定,,
510(+10),53.0,3  3,新潟,PASS_HTML,1800,1,pw01dud102023106362/BC,ファストフォワード,4,小崎 綾也,33.3,,04,02,9,3歳以上,1勝クラス,2026-08-02,pw01sde1004202602040820260802,五頭連峰特別,08,牝［指定］,,16時20分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040820260802%2F81,芝,1:45.7,良,小林 真也,晴,定量,,
450(-6),56.0,1  1,新潟,PASS_HTML,1800,2,pw01dud102022105864/1C,キアラメンテ,1,三浦 皇成,33.7,１／２,04,02,6,3歳以上,1勝クラス,2026-08-02,pw01sde1004202602040820260802,五頭連峰特別,08,牝［指定］,,16時20分,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040820260802%2F81,芝,1:45.8,良,鹿戸 雄一,晴,定量,,
448(+4),56.0,13  13,新潟,PASS_HTML,1800,3,pw01dud102022105338/C3,リポサンテ,8,田辺 裕信,32.7,クビ,04,02,2,3歳以上,1勝クラス,2026-08-02,pw01sde1004202602040820260802,五頭連峰特別,08,牝［指定］,,16時20分,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040820260802%2F81,芝,1:45.8,良,蛯名 正義,晴,定量,,
456(+2),53.0,7  7,新潟,PASS_HTML,1800,4,pw01dud102023107330/95,ガーヴィ,2,大野 拓弥,33.3,１／２,04,02,1,3歳以上,1勝クラス,2026-08-02,pw01sde1004202602040820260802,五頭連峰特別,08,牝［指定］,,16時20分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040820260802%2F81,芝,1:45.9,良,村田 一誠,晴,定量,,
460(+18),56.0,2  2,新潟,PASS_HTML,1800,5,pw01dud102021105742/59,シアブリス,3,石川 裕紀人,33.8,１／２,04,02,10,3歳以上,1勝クラス,2026-08-02,pw01sde1004202602040820260802,五頭連峰特別,08,牝［指定］,,16時20分,牝5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040820260802%2F81,芝,1:46.0,良,手塚 貴徳,晴,定量,,
430(0),53.0,9  7,新潟,PASS_HTML,1800,6,pw01dud102023105239/91,ゴバド,7,原 優介,33.3,クビ,04,02,3,3歳以上,1勝クラス,2026-08-02,pw01sde1004202602040820260802,五頭連峰特別,08,牝［指定］,,16時20分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040820260802%2F81,芝,1:46.0,良,加藤 征弘,晴,定量,,
444(-6),53.0,5  5,新潟,PASS_HTML,1800,7,pw01dud102023103584/57,トランスマーレ,5,津村 明秀,33.6,１／２,04,02,4,3歳以上,1勝クラス,2026-08-02,pw01sde1004202602040820260802,五頭連峰特別,08,牝［指定］,,16時20分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040820260802%2F81,芝,1:46.1,良,高柳 瑞樹,晴,定量,,
450(+2),56.0,10  10,新潟,PASS_HTML,1800,8,pw01dud102022105131/3C,キューティリップ,9,武藤 雅,33.3,１／２,04,02,11,3歳以上,1勝クラス,2026-08-02,pw01sde1004202602040820260802,五頭連峰特別,08,牝［指定］,,16時20分,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040820260802%2F81,芝,1:46.2,良,戸田 博文,晴,定量,,
464(+22),53.0,11  11,新潟,PASS_HTML,1800,9,pw01dud102023105275/05,ノーザンタイタン,12,荻野 極,33.3,３／４,04,02,5,3歳以上,1勝クラス,2026-08-02,pw01sde1004202602040820260802,五頭連峰特別,08,牝［指定］,,16時20分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040820260802%2F81,芝,1:46.3,良,中舘 英二,晴,定量,,
458(+4),53.0,7  7,新潟,PASS_HTML,1800,10,pw01dud102023102403/44,ルンベーラ,11,木幡 巧也,33.6,ハナ,04,02,8,3歳以上,1勝クラス,2026-08-02,pw01sde1004202602040820260802,五頭連峰特別,08,牝［指定］,,16時20分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040820260802%2F81,芝,1:46.3,良,菊川 正達,晴,定量,,
434(+6),56.0,11  11,新潟,PASS_HTML,1800,11,pw01dud102021107253/C5,ニシノコマチムスメ,10,今村 聖奈,33.3,アタマ,04,02,12,3歳以上,1勝クラス,2026-08-02,pw01sde1004202602040820260802,五頭連峰特別,08,牝［指定］,,16時20分,牝5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040820260802%2F81,芝,1:46.3,良,松山 将樹,晴,定量,,
426(+6),53.0,5  5,新潟,PASS_HTML,1800,12,pw01dud102023106412/9D,ユメシルベ,6,柴田 大知,34.0,１,04,02,13,3歳以上,1勝クラス,2026-08-02,pw01sde1004202602040820260802,五頭連峰特別,08,牝［指定］,,16時20分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040820260802%2F81,芝,1:46.5,良,粕谷 昌央,晴,定量,,
408(+2),56.0,3  3,新潟,PASS_HTML,1800,13,pw01dud102022102064/C7,ミエノフェアリー,13,菊沢 一樹,34.4,１ 1/2,04,02,7,3歳以上,1勝クラス,2026-08-02,pw01sde1004202602040820260802,五頭連峰特別,08,牝［指定］,,16時20分,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040820260802%2F81,芝,1:46.7,良,古賀 慎明,晴,定量,,
466(-4),53.0,14  14,新潟,PASS_HTML,1800,14,pw01dud102023103069/81,ノーブルクラウド,14,吉田 豊,33.5,１ 1/4,04,02,14,3歳以上,1勝クラス,2026-08-02,pw01sde1004202602040820260802,五頭連峰特別,08,牝［指定］,,16時20分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040820260802%2F81,芝,1:46.9,良,久保田 貴士,晴,定量,,
476(0),58.0,1  1  1  1,新潟,QUARANTINED_HTML:track_condition,1800,1,pw01dud102022106951/D3,ブレゲアン,6,大野 拓弥,38.5,,04,02,9,3歳以上,1勝クラス,2026-08-02,pw01sde1004202602040920260802,3歳以上1勝クラス,09,[指定],,16時55分,牡4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040920260802%2F36,ダート,1:54.2,,中舘 英二,晴,定量,,
464(+8),55.0,6  6  2  2,新潟,QUARANTINED_HTML:track_condition,1800,2,pw01dud102023100858/B9,エコロガノン,13,荻野 極,38.5,クビ,04,02,1,3歳以上,1勝クラス,2026-08-02,pw01sde1004202602040920260802,3歳以上1勝クラス,09,[指定],,16時55分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040920260802%2F36,ダート,1:54.3,,矢野 英一,晴,定量,,
476(+8),55.0,3  3  5  4,新潟,QUARANTINED_HTML:track_condition,1800,3,pw01dud102023103709/78,ウリズンベー,2,戸崎 圭太,38.8,３,04,02,3,3歳以上,1勝クラス,2026-08-02,pw01sde1004202602040920260802,3歳以上1勝クラス,09,[指定],,16時55分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040920260802%2F36,ダート,1:54.8,,古賀 大生,晴,定量,,
470(-2),58.0,12  10  7  7,新潟,QUARANTINED_HTML:track_condition,1800,4,pw01dud102022104786/02,サトノラポール,5,津村 明秀,38.9,１ 3/4,04,02,11,3歳以上,1勝クラス,2026-08-02,pw01sde1004202602040920260802,3歳以上1勝クラス,09,[指定],,16時55分,せん4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040920260802%2F36,ダート,1:55.1,,鹿戸 雄一,晴,定量,,
518(+2),55.0,2  2  2  2,新潟,QUARANTINED_HTML:track_condition,1800,5,pw01dud102023107296/76,セントゴーデンス,12,木幡 巧也,39.4,クビ,04,02,12,3歳以上,1勝クラス,2026-08-02,pw01sde1004202602040920260802,3歳以上1勝クラス,09,[指定],,16時55分,せん3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040920260802%2F36,ダート,1:55.1,,黒岩 陽一,晴,定量,,
482(+2),55.0,8  7  10  11,新潟,QUARANTINED_HTML:track_condition,1800,6,pw01dud102023100419/28,メディチパワー,7,菊沢 一樹,38.7,３／４,04,02,2,3歳以上,1勝クラス,2026-08-02,pw01sde1004202602040920260802,3歳以上1勝クラス,09,[指定],,16時55分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040920260802%2F36,ダート,1:55.2,,中川 公成,晴,定量,,
496(+2),58.0,11  10  10  8,新潟,QUARANTINED_HTML:track_condition,1800,7,pw01dud102022100485/40,スーパーホース,1,武藤 雅,38.6,アタマ,04,02,15,3歳以上,1勝クラス,2026-08-02,pw01sde1004202602040920260802,3歳以上1勝クラス,09,[指定],,16時55分,せん4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040920260802%2F36,ダート,1:55.2,,堀内 岳志,晴,定量,,
468(-2),53.0,5  3  7  8,新潟,QUARANTINED_HTML:track_condition,1800,8,pw01dud102023105779/C6,カシノスパーク,15,△石神 深道,39.1,クビ,04,02,10,3歳以上,1勝クラス,2026-08-02,pw01sde1004202602040920260802,3歳以上1勝クラス,09,[指定],,16時55分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040920260802%2F36,ダート,1:55.3,,天間 昭一,晴,定量,,
456(-4),58.0,3  3  5  4,新潟,QUARANTINED_HTML:track_condition,1800,9,pw01dud102022103629/DB,ウーバーストロング,3,木幡 育也,39.3,クビ,04,02,14,3歳以上,1勝クラス,2026-08-02,pw01sde1004202602040920260802,3歳以上1勝クラス,09,[指定],,16時55分,牡4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040920260802%2F36,ダート,1:55.3,,杉浦 宏昭,晴,定量,,
456(0),53.0,6  7  15  12,新潟,QUARANTINED_HTML:track_condition,1800,10,pw01dud102023100729/CB,ヘルメスギャング,4,◇今村 聖奈,38.9,４,04,02,13,3歳以上,1勝クラス,2026-08-02,pw01sde1004202602040920260802,3歳以上1勝クラス,09,[指定],,16時55分,せん3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040920260802%2F36,ダート,1:56.0,,武井 亮,晴,定量,,
502(+8),55.0,8  7  4  4,新潟,QUARANTINED_HTML:track_condition,1800,11,pw01dud102021106057/40,タニセンドリーム,9,▲上里 直汰,40.5,２,04,02,7,3歳以上,1勝クラス,2026-08-02,pw01sde1004202602040920260802,3歳以上1勝クラス,09,[指定],,16時55分,牡5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040920260802%2F36,ダート,1:56.4,,加藤 士津八,晴,定量,,
502(+2),58.0,12  10  12  12,新潟,QUARANTINED_HTML:track_condition,1800,12,pw01dud102022104967/B7,サトノシャムロック,11,原 優介,39.8,３／４,04,02,8,3歳以上,1勝クラス,2026-08-02,pw01sde1004202602040920260802,3歳以上1勝クラス,09,[指定],,16時55分,せん4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040920260802%2F36,ダート,1:56.5,,古賀 慎明,晴,定量,,
540(+2),55.0,15  15  14  14,新潟,QUARANTINED_HTML:track_condition,1800,13,pw01dud102023103157/BC,サトノフェンサー,10,三浦 皇成,39.8,３／４,04,02,6,3歳以上,1勝クラス,2026-08-02,pw01sde1004202602040920260802,3歳以上1勝クラス,09,[指定],,16時55分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040920260802%2F36,ダート,1:56.7,,高柳 瑞樹,晴,定量,,
560(+6),55.0,14  14  9  8,新潟,QUARANTINED_HTML:track_condition,1800,14,pw01dud102023106954/B8,イーグルロック,8,石川 裕紀人,41.6,８,04,02,4,3歳以上,1勝クラス,2026-08-02,pw01sde1004202602040920260802,3歳以上1勝クラス,09,[指定],,16時55分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040920260802%2F36,ダート,1:58.0,,相沢 郁,晴,定量,,
524(+6),55.0,8  10  12  14,新潟,QUARANTINED_HTML:track_condition,1800,15,pw01dud102023101642/84,ベルウッドピース,14,田辺 裕信,42.4,７,04,02,5,3歳以上,1勝クラス,2026-08-02,pw01sde1004202602040920260802,3歳以上1勝クラス,09,[指定],,16時55分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040920260802%2F36,ダート,1:59.1,,中舘 英二,晴,定量,,
462(+16),54.0,14  14,新潟,QUARANTINED_HTML:track_condition,1200,1,pw01dud102023104852/C3,レディサン,4,杉原 誠人,36.5,,04,02,5,3歳以上,1勝クラス,2026-08-02,pw01sde1004202602041020260802,3歳以上1勝クラス,10,牝［指定］,,17時30分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602041020260802%2F2B,ダート,1:12.1,,栗田 徹,晴,定量,,
442(+4),54.0,3  3,新潟,QUARANTINED_HTML:track_condition,1200,2,pw01dud102023105558/D1,カンレイスター,11,石川 裕紀人,38.1,１／２,04,02,9,3歳以上,1勝クラス,2026-08-02,pw01sde1004202602041020260802,3歳以上1勝クラス,10,牝［指定］,,17時30分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602041020260802%2F2B,ダート,1:12.2,,矢野 英一,晴,定量,,
500(+8),56.0,1  1,新潟,QUARANTINED_HTML:track_condition,1200,3,pw01dud102022101864/60,マオノクラッシュ,3,木幡 巧也,38.6,１ 3/4,04,02,7,3歳以上,1勝クラス,2026-08-02,pw01sde1004202602041020260802,3歳以上1勝クラス,10,牝［指定］,,17時30分,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602041020260802%2F2B,ダート,1:12.5,,黒岩 陽一,晴,定量,,
496(+4),56.0,12  12,新潟,QUARANTINED_HTML:track_condition,1200,4,pw01dud102021103343/2A,ハヌル,13,江田 照男,37.0,アタマ,04,02,10,3歳以上,1勝クラス,2026-08-02,pw01sde1004202602041020260802,3歳以上1勝クラス,10,牝［指定］,,17時30分,牝5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602041020260802%2F2B,ダート,1:12.5,,岩戸 孝樹,晴,定量,,
440(+6),54.0,8  7,新潟,QUARANTINED_HTML:track_condition,1200,5,pw01dud102023103068/0E,トモジャオーリー,10,津村 明秀,37.7,ハナ,04,02,2,3歳以上,1勝クラス,2026-08-02,pw01sde1004202602041020260802,3歳以上1勝クラス,10,牝［指定］,,17時30分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602041020260802%2F2B,ダート,1:12.5,,鈴木 伸尋,晴,定量,,
486(+8),51.0,2  2,新潟,QUARANTINED_HTML:track_condition,1200,6,pw01dud102023100453/B6,ローズブーケ,5,▲石田 拓郎,38.7,１／２,04,02,6,3歳以上,1勝クラス,2026-08-02,pw01sde1004202602041020260802,3歳以上1勝クラス,10,牝［指定］,,17時30分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602041020260802%2F2B,ダート,1:12.6,,鈴木 伸尋,晴,定量,,
470(+10),56.0,12  11,新潟,QUARANTINED_HTML:track_condition,1200,7,pw01dud102021104481/A4,ビアフォーナウ,8,丸田 恭介,37.1,ハナ,04,02,14,3歳以上,1勝クラス,2026-08-02,pw01sde1004202602041020260802,3歳以上1勝クラス,10,牝［指定］,,17時30分,牝5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602041020260802%2F2B,ダート,1:12.6,,池上 昌和,晴,定量,,
500(-21),56.0,3  3,新潟,QUARANTINED_HTML:track_condition,1200,8,pw01dud102022105119/B4,ベルヴィヴァン,2,小崎 綾也,38.6,１,04,02,8,3歳以上,1勝クラス,2026-08-02,pw01sde1004202602041020260802,3歳以上1勝クラス,10,牝［指定］,,17時30分,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602041020260802%2F2B,ダート,1:12.8,,戸田 博文,晴,定量,,
482(+12),54.0,10  9,新潟,QUARANTINED_HTML:track_condition,1200,9,pw01dud102023100583/17,フュルスティン,7,菊沢 一樹,37.8,アタマ,04,02,4,3歳以上,1勝クラス,2026-08-02,pw01sde1004202602041020260802,3歳以上1勝クラス,10,牝［指定］,,17時30分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602041020260802%2F2B,ダート,1:12.8,,加藤 士津八,晴,定量,,
430(-6),54.0,6  6,新潟,QUARANTINED_HTML:track_condition,1200,10,pw01dud102023106256/47,セイウンアインス,12,武藤 雅,38.6,２,04,02,12,3歳以上,1勝クラス,2026-08-02,pw01sde1004202602041020260802,3歳以上1勝クラス,10,牝［指定］,,17時30分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602041020260802%2F2B,ダート,1:13.1,,武藤 善則,晴,定量,,
480(+22),54.0,3  3,新潟,QUARANTINED_HTML:track_condition,1200,11,pw01dud102023105429/E3,チームユートピア,1,原 優介,39.1,１,04,02,1,3歳以上,1勝クラス,2026-08-02,pw01sde1004202602041020260802,3歳以上1勝クラス,10,牝［指定］,,17時30分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602041020260802%2F2B,ダート,1:13.3,,中舘 英二,晴,定量,,
402(+2),54.0,8  7,新潟,QUARANTINED_HTML:track_condition,1200,12,pw01dud102023107255/C3,レゲンデ,9,荻野 極,39.0,３,04,02,3,3歳以上,1勝クラス,2026-08-02,pw01sde1004202602041020260802,3歳以上1勝クラス,10,牝［指定］,,17時30分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602041020260802%2F2B,ダート,1:13.8,,斎藤 誠,晴,定量,,
470(-2),53.0,11  12,新潟,QUARANTINED_HTML:track_condition,1200,13,pw01dud102022100588/CA,アイアンソリッド,6,▲上里 直汰,40.1,９,04,02,11,3歳以上,1勝クラス,2026-08-02,pw01sde1004202602041020260802,3歳以上1勝クラス,10,牝［指定］,,17時30分,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602041020260802%2F2B,ダート,1:15.3,,本間 忍,晴,定量,,
466(-6),56.0,7  9,新潟,QUARANTINED_HTML:track_condition,1200,14,pw01dud102022101917/9A,ゴールドシャーク,14,大野 拓弥,41.7,７,04,02,13,3歳以上,1勝クラス,2026-08-02,pw01sde1004202602041020260802,3歳以上1勝クラス,10,牝［指定］,,17時30分,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602041020260802%2F2B,ダート,1:16.4,,水野 貴広,晴,定量,,
446(+4),55.0,3  3,新潟,PASS_HTML,1400,1,pw01dud102023103657/B1,ノーブルクロンヌ,13,荻野 極,35.0,,04,02,4.0,3歳,未勝利,2026-08-02,pw01sde1004202602041220260802,3歳未勝利,12,（混合）［指定］,,18時30分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602041220260802%2F95,芝,1:21.2,良,高柳 瑞樹,晴,馬齢,,
392(0),55.0,7  7,新潟,PASS_HTML,1400,2,pw01dud102023107234/30,シャインアルプス,14,武藤 雅,34.9,１／２,04,02,1.0,3歳,未勝利,2026-08-02,pw01sde1004202602041220260802,3歳未勝利,12,（混合）［指定］,,18時30分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602041220260802%2F95,芝,1:21.3,良,中川 公成,晴,馬齢,,
468(+2),55.0,10  10,新潟,PASS_HTML,1400,3,pw01dud102023105858/64,ウインテラジーナ,15,津村 明秀,34.8,２,04,02,2.0,3歳,未勝利,2026-08-02,pw01sde1004202602041220260802,3歳未勝利,12,（混合）［指定］,,18時30分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602041220260802%2F95,芝,1:21.6,良,栗田 徹,晴,馬齢,,
400(+8),52.0,13  13,新潟,PASS_HTML,1400,4,pw01dud102023106084/2F,ゴッドレイ,6,▲石田 拓郎,34.6,クビ,04,02,3.0,3歳,未勝利,2026-08-02,pw01sde1004202602041220260802,3歳未勝利,12,（混合）［指定］,,18時30分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602041220260802%2F95,芝,1:21.6,良,伊藤 大士,晴,馬齢,,
474(+16),55.0,3  3,新潟,PASS_HTML,1400,5,pw01dud102023105536/CB,エイシンイクサボシ,4,木幡 初也,35.4,ハナ,04,02,10.0,3歳,未勝利,2026-08-02,pw01sde1004202602041220260802,3歳未勝利,12,（混合）［指定］,,18時30分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602041220260802%2F95,芝,1:21.6,良,勢司 和浩,晴,馬齢,,
472(+4),52.0,7  7,新潟,PASS_HTML,1400,6,pw01dud102023105331/2A,ベルバード,3,▲上里 直汰,35.2,１／２,04,02,11.0,3歳,未勝利,2026-08-02,pw01sde1004202602041220260802,3歳未勝利,12,（混合）［指定］,,18時30分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602041220260802%2F95,芝,1:21.7,良,武井 亮,晴,馬齢,,
408(-6),57.0,13  13,新潟,PASS_HTML,1400,7,pw01dud102023101151/2C,アラムベイ,2,大野 拓弥,34.7,ハナ,04,02,9.0,3歳,未勝利,2026-08-02,pw01sde1004202602041220260802,3歳未勝利,12,（混合）［指定］,,18時30分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602041220260802%2F95,芝,1:21.7,良,池上 昌和,晴,馬齢,,
444(+6),55.0,3  5,新潟,PASS_HTML,1400,8,pw01dud102023107508/5F,ピコバレット,11,木幡 巧也,35.6,１,04,02,12.0,3歳,未勝利,2026-08-02,pw01sde1004202602041220260802,3歳未勝利,12,（混合）［指定］,,18時30分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602041220260802%2F95,芝,1:21.9,良,牧 光二,晴,馬齢,,
490(+12),57.0,16  13,新潟,PASS_HTML,1400,9,pw01dud102023100043/E2,モントーヤ,9,小崎 綾也,34.7,１／２,04,02,6.0,3歳,未勝利,2026-08-02,pw01sde1004202602041220260802,3歳未勝利,12,（混合）［指定］,,18時30分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602041220260802%2F95,芝,1:22.0,良,浅利 英明,晴,馬齢,,
426(-8),57.0,10  10,新潟,PASS_HTML,1400,10,pw01dud102023106660/69,ヤマカンドリーミン,10,原 優介,35.2,クビ,04,02,17.0,3歳,未勝利,2026-08-02,pw01sde1004202602041220260802,3歳未勝利,12,（混合）［指定］,,18時30分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602041220260802%2F95,芝,1:22.0,良,和田 勇介,晴,馬齢,,
