body_weight_delta,carried_weight,corner_positions,course,data_status,distance_m,finish_position,horse_id,horse_name,horse_no,jockey,last3f,margin,meeting_day,meeting_no,popularity,race_category,race_class,race_date,race_id,race_name,race_no,race_rule,rating,scheduled_start,sex_age,source_url,surface,time,track_condition,trainer,weather,weight_rule,平均1F,枠
488(+12),58.0,11  11,新潟,PASS_HTML,2850,中止,pw01dud102022101404/3C,クラリティー,8,伴 啓太,,,08,02,10,障害3歳以上,未勝利,2026-08-16,pw01sde1004202602080920260816,障害3歳以上未勝利,09,（混合）,,16時40分,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602080920260816%2F50,障害,,良,平岩 大典,晴,定量,,
504(-10),60.0,10  10,新潟,PASS_HTML,2850,中止,pw01dud102021109086/CA,サミアド,10,大江原 圭,,,08,02,11,障害3歳以上,未勝利,2026-08-16,pw01sde1004202602080920260816,障害3歳以上未勝利,09,（混合）,,16時40分,牡5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602080920260816%2F50,障害,,良,竹内 正洋,晴,定量,,
500(+2),58.0,6  6  4  3,新潟,QUARANTINED_HTML:track_condition,1800,1,pw01dud102020102793/C3,ルーラーリッチ,8,武藤 雅,38.9,,08,02,13,3歳以上,2勝クラス,2026-08-16,pw01sde1004202602080820260816,瀬波温泉特別,08,（混合）［指定］,,16時05分,せん6,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602080820260816%2F9B,ダート,1:52.4,,小島 茂之,晴,定量,,
474(-2),58.0,3  3  2  3,新潟,QUARANTINED_HTML:track_condition,1800,2,pw01dud102022100526/84,コスモコンフェルマ,10,柴田 大知,39.0,クビ,08,02,5,3歳以上,2勝クラス,2026-08-16,pw01sde1004202602080820260816,瀬波温泉特別,08,（混合）［指定］,,16時05分,牡4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602080820260816%2F9B,ダート,1:52.4,,鈴木 慎太郎,晴,定量,,
516(0),58.0,8  8  8  8,新潟,QUARANTINED_HTML:track_condition,1800,3,pw01dud102021104868/6D,フリーマントル,6,津村 明秀,38.6,１ 3/4,08,02,8,3歳以上,2勝クラス,2026-08-16,pw01sde1004202602080820260816,瀬波温泉特別,08,（混合）［指定］,,16時05分,牡5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602080820260816%2F9B,ダート,1:52.7,,斎藤 誠,晴,定量,,
486(+8),58.0,11  10  10  10,新潟,QUARANTINED_HTML:track_condition,1800,4,pw01dud102022105556/5F,ラストレガシー,5,田辺 裕信,38.0,クビ,08,02,1,3歳以上,2勝クラス,2026-08-16,pw01sde1004202602080820260816,瀬波温泉特別,08,（混合）［指定］,,16時05分,牡4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602080820260816%2F9B,ダート,1:52.8,,手塚 貴久,晴,定量,,
484(+2),58.0,6  6  7  6,新潟,QUARANTINED_HTML:track_condition,1800,5,pw01dud102022107226/7A,カゼノタカトシ,4,今村 聖奈,38.9,クビ,08,02,6,3歳以上,2勝クラス,2026-08-16,pw01sde1004202602080820260816,瀬波温泉特別,08,（混合）［指定］,,16時05分,牡4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602080820260816%2F9B,ダート,1:52.8,,久保田 貴士,晴,定量,,
466(-2),56.0,5  5  6  6,新潟,QUARANTINED_HTML:track_condition,1800,6,pw01dud102022101457/E5,アンドリーナ,7,菊沢 一樹,39.2,１／２,08,02,4,3歳以上,2勝クラス,2026-08-16,pw01sde1004202602080820260816,瀬波温泉特別,08,（混合）［指定］,,16時05分,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602080820260816%2F9B,ダート,1:52.9,,牧浦 充徳,晴,定量,,
476(-14),58.0,13  12  11  11,新潟,QUARANTINED_HTML:track_condition,1800,7,pw01dud102021101195/20,コーリンカルベラ,13,吉田 豊,38.3,１ 3/4,08,02,7,3歳以上,2勝クラス,2026-08-16,pw01sde1004202602080820260816,瀬波温泉特別,08,（混合）［指定］,,16時05分,牡5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602080820260816%2F9B,ダート,1:53.2,,小野 次郎,晴,定量,,
444(-4),58.0,2  2  2  2,新潟,QUARANTINED_HTML:track_condition,1800,8,pw01dud102021100677/EC,ヴォルスター,11,石橋 脩,40.0,クビ,08,02,10,3歳以上,2勝クラス,2026-08-16,pw01sde1004202602080820260816,瀬波温泉特別,08,（混合）［指定］,,16時05分,牡5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602080820260816%2F9B,ダート,1:53.3,,清水 久詞,晴,定量,,
478(+6),58.0,8  8  8  9,新潟,QUARANTINED_HTML:track_condition,1800,9,pw01dud102016100126/85,ダディーズトリップ,3,藤懸 貴志,39.1,アタマ,08,02,11,3歳以上,2勝クラス,2026-08-16,pw01sde1004202602080820260816,瀬波温泉特別,08,（混合）［指定］,,16時05分,牡10,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602080820260816%2F9B,ダート,1:53.3,,千田 輝彦,晴,定量,,
450(+8),58.0,10  10  11  11,新潟,QUARANTINED_HTML:track_condition,1800,10,pw01dud102021101701/EA,クリフハンガー,9,小崎 綾也,39.0,３ 1/2,08,02,12,3歳以上,2勝クラス,2026-08-16,pw01sde1004202602080820260816,瀬波温泉特別,08,（混合）［指定］,,16時05分,せん5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602080820260816%2F9B,ダート,1:53.9,,上原 博之,晴,定量,,
504(+4),58.0,1  1  1  1,新潟,QUARANTINED_HTML:track_condition,1800,11,pw01dud102021103376/B3,ブレードサクセス,12,戸崎 圭太,40.7,アタマ,08,02,2,3歳以上,2勝クラス,2026-08-16,pw01sde1004202602080820260816,瀬波温泉特別,08,（混合）［指定］,,16時05分,牡5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602080820260816%2F9B,ダート,1:53.9,,岩戸 孝樹,晴,定量,,
462(+6),58.0,11  12  11  13,新潟,QUARANTINED_HTML:track_condition,1800,12,pw01dud102022103518/27,リラゲイル,1,野中 悠太郎,39.4,２,08,02,9,3歳以上,2勝クラス,2026-08-16,pw01sde1004202602080820260816,瀬波温泉特別,08,（混合）［指定］,,16時05分,牡4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602080820260816%2F9B,ダート,1:54.3,,矢野 英一,晴,定量,,
486(0),58.0,3  3  4  3,新潟,QUARANTINED_HTML:track_condition,1800,13,pw01dud102021104321/13,カレンワッツアップ,2,丸山 元気,41.2,３ 1/2,08,02,3,3歳以上,2勝クラス,2026-08-16,pw01sde1004202602080820260816,瀬波温泉特別,08,（混合）［指定］,,16時05分,牡5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602080820260816%2F9B,ダート,1:54.8,,小林 真也,晴,定量,,
418(0),55.0,9  9  8  4,新潟,QUARANTINED_HTML:track_condition,1800,1,pw01dud102023103530/3B,ワイルドミュール,4,三浦 皇成,37.9,,08,02,7,3歳,未勝利,2026-08-16,pw01sde1004202602081020260816,3歳未勝利,10,牝［指定］,,17時15分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602081020260816%2F45,ダート,1:54.7,,鹿戸 雄一,晴,馬齢,,
472(-6),55.0,1  1  1  1,新潟,QUARANTINED_HTML:track_condition,1800,2,pw01dud102023105268/4E,ラショナルポイント,10,津村 明秀,39.1,クビ,08,02,1,3歳,未勝利,2026-08-16,pw01sde1004202602081020260816,3歳未勝利,10,牝［指定］,,17時15分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602081020260816%2F45,ダート,1:54.7,,古賀 大生,晴,馬齢,,
496(+10),55.0,2  2  2  2,新潟,QUARANTINED_HTML:track_condition,1800,3,pw01dud102023101367/50,デルマザオウ,13,小崎 綾也,39.4,１ 3/4,08,02,2,3歳,未勝利,2026-08-16,pw01sde1004202602081020260816,3歳未勝利,10,牝［指定］,,17時15分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602081020260816%2F45,ダート,1:55.0,,松山 将樹,晴,馬齢,,
466(-6),55.0,7  7  5  4,新潟,QUARANTINED_HTML:track_condition,1800,4,pw01dud102023102680/CD,イサチルクイーン,1,木幡 初也,39.3,５,08,02,5,3歳,未勝利,2026-08-16,pw01sde1004202602081020260816,3歳未勝利,10,牝［指定］,,17時15分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602081020260816%2F45,ダート,1:55.8,,竹内 正洋,晴,馬齢,,
446(+2),52.0,12  12  12  13,新潟,QUARANTINED_HTML:track_condition,1800,5,pw01dud102023103404/A6,カーボフリオ,15,▲佐藤 翔馬,38.5,アタマ,08,02,3,3歳,未勝利,2026-08-16,pw01sde1004202602081020260816,3歳未勝利,10,牝［指定］,,17時15分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602081020260816%2F45,ダート,1:55.8,,高木 登,晴,馬齢,,
450(+2),55.0,12  12  12  12,新潟,QUARANTINED_HTML:track_condition,1800,6,pw01dud102023105655/A9,ソフィアプルーマ,7,田辺 裕信,39.2,４,08,02,8,3歳,未勝利,2026-08-16,pw01sde1004202602081020260816,3歳未勝利,10,牝［指定］,,17時15分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602081020260816%2F45,ダート,1:56.4,,上原 博之,晴,馬齢,,
476(+2),55.0,11  10  10  9,新潟,QUARANTINED_HTML:track_condition,1800,7,pw01dud102023104394/F4,バーヴァンシー,9,戸崎 圭太,39.4,１／２,08,02,4,3歳,未勝利,2026-08-16,pw01sde1004202602081020260816,3歳未勝利,10,牝［指定］,,17時15分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602081020260816%2F45,ダート,1:56.5,,村田 一誠,晴,馬齢,,
448(+2),55.0,10  10  10  9,新潟,QUARANTINED_HTML:track_condition,1800,8,pw01dud102023106183/ED,シェリーシュシュ,3,丸田 恭介,39.4,ハナ,08,02,11,3歳,未勝利,2026-08-16,pw01sde1004202602081020260816,3歳未勝利,10,牝［指定］,,17時15分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602081020260816%2F45,ダート,1:56.5,,大竹 正博,晴,馬齢,,
438(-8),53.0,7  8  8  9,新潟,QUARANTINED_HTML:track_condition,1800,9,pw01dud102023102796/C0,ディレクティオ,5,◇今村 聖奈,39.7,クビ,08,02,14,3歳,未勝利,2026-08-16,pw01sde1004202602081020260816,3歳未勝利,10,牝［指定］,,17時15分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602081020260816%2F45,ダート,1:56.6,,金成 貴史,晴,馬齢,,
446(+4),55.0,3  4  5  7,新潟,QUARANTINED_HTML:track_condition,1800,10,pw01dud102023100513/A7,ノアレジェンド,6,武藤 雅,40.2,１ 1/2,08,02,15,3歳,未勝利,2026-08-16,pw01sde1004202602081020260816,3歳未勝利,10,牝［指定］,,17時15分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602081020260816%2F45,ダート,1:56.8,,小笠 倫弘,晴,馬齢,,
446(-2),55.0,3  4  3  3,新潟,QUARANTINED_HTML:track_condition,1800,11,pw01dud102023106609/14,ユーゲットミー,2,江田 照男,40.7,１ 1/4,08,02,10,3歳,未勝利,2026-08-16,pw01sde1004202602081020260816,3歳未勝利,10,牝［指定］,,17時15分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602081020260816%2F45,ダート,1:57.0,,西田 雄一郎,晴,馬齢,,
458(0),52.0,6  6  5  7,新潟,QUARANTINED_HTML:track_condition,1800,12,pw01dud102023102618/F5,カグヤヒメ,14,▲上里 直汰,41.1,４,08,02,9,3歳,未勝利,2026-08-16,pw01sde1004202602081020260816,3歳未勝利,10,牝［指定］,,17時15分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602081020260816%2F45,ダート,1:57.7,,加藤 士津八,晴,馬齢,,
502(-2),55.0,3  2  3  4,新潟,QUARANTINED_HTML:track_condition,1800,13,pw01dud102023103588/23,バイアブランカ,8,丸山 元気,41.5,クビ,08,02,12,3歳,未勝利,2026-08-16,pw01sde1004202602081020260816,3歳未勝利,10,牝［指定］,,17時15分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602081020260816%2F45,ダート,1:57.7,,古賀 慎明,晴,馬齢,,
488(+2),55.0,15  15  15  15,新潟,QUARANTINED_HTML:track_condition,1800,14,pw01dud102023103052/4C,ベアエクスプレス,12,松岡 正海,39.3,３ 1/2,08,02,6,3歳,未勝利,2026-08-16,pw01sde1004202602081020260816,3歳未勝利,10,牝［指定］,,17時15分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602081020260816%2F45,ダート,1:58.3,,柄崎 将寿,晴,馬齢,,
468(初出走),55.0,14  14  14  14,新潟,QUARANTINED_HTML:track_condition,1800,15,pw01dud102023106393/5F,ナイア,11,菊沢 一樹,41.3,６,08,02,13,3歳,未勝利,2026-08-16,pw01sde1004202602081020260816,3歳未勝利,10,牝［指定］,,17時15分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602081020260816%2F45,ダート,1:59.3,,尾関 知人,晴,馬齢,,
484(-10),57.0,3  3  3  3,新潟,QUARANTINED_HTML:track_condition,1800,1,pw01dud102023103252/AE,タマモブレイキン,13,菊沢 一樹,38.9,,08,02,2,3歳,未勝利,2026-08-16,pw01sde1004202602081220260816,3歳未勝利,12,（混合）［指定］,,18時20分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602081220260816%2FAF,ダート,1:55.1,,伊藤 圭三,晴,馬齢,,
486(+2),54.0,2  2  2  2,新潟,QUARANTINED_HTML:track_condition,1800,2,pw01dud102023100578/46,ロジキセキ,11,▲石田 拓郎,39.2,１／２,08,02,1,3歳,未勝利,2026-08-16,pw01sde1004202602081220260816,3歳未勝利,12,（混合）［指定］,,18時20分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602081220260816%2FAF,ダート,1:55.2,,新開 幸一,晴,馬齢,,
438(+6),54.0,7  6  6  8,新潟,QUARANTINED_HTML:track_condition,1800,3,pw01dud102023107440/D6,パワポケウォーズ,15,▲上里 直汰,38.6,クビ,08,02,10,3歳,未勝利,2026-08-16,pw01sde1004202602081220260816,3歳未勝利,12,（混合）［指定］,,18時20分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602081220260816%2FAF,ダート,1:55.3,,大和田 成,晴,馬齢,,
478(+2),57.0,7  8  6  5,新潟,QUARANTINED_HTML:track_condition,1800,4,pw01dud102023106889/F6,マーゴットライズ,3,杉原 誠人,38.9,１ 3/4,08,02,3,3歳,未勝利,2026-08-16,pw01sde1004202602081220260816,3歳未勝利,12,（混合）［指定］,,18時20分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602081220260816%2FAF,ダート,1:55.6,,伊坂 重信,晴,馬齢,,
516(+12),57.0,10  9  9  9,新潟,QUARANTINED_HTML:track_condition,1800,5,pw01dud102023103624/28,レプレセンタル,12,小崎 綾也,38.7,アタマ,08,02,11,3歳,未勝利,2026-08-16,pw01sde1004202602081220260816,3歳未勝利,12,（混合）［指定］,,18時20分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602081220260816%2FAF,ダート,1:55.6,,池上 昌和,晴,馬齢,,
492(+8),57.0,4  4  4  3,新潟,QUARANTINED_HTML:track_condition,1800,6,pw01dud102023103419/F5,ギレイ,6,藤懸 貴志,39.2,クビ,08,02,6,3歳,未勝利,2026-08-16,pw01sde1004202602081220260816,3歳未勝利,12,（混合）［指定］,,18時20分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602081220260816%2FAF,ダート,1:55.6,,清水 久詞,晴,馬齢,,
474(+4),57.0,6  6  6  5,新潟,QUARANTINED_HTML:track_condition,1800,7,pw01dud102023100739/DB,ヤマタケボニータ,10,丸山 元気,39.7,５,08,02,5,3歳,未勝利,2026-08-16,pw01sde1004202602081220260816,3歳未勝利,12,（混合）［指定］,,18時20分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602081220260816%2FAF,ダート,1:56.4,,萱野 浩二,晴,馬齢,,
444(+8),55.0,13  12  11  11,新潟,QUARANTINED_HTML:track_condition,1800,8,pw01dud102023100204/77,キタイノホシ,7,△石神 深道,39.6,２,08,02,4,3歳,未勝利,2026-08-16,pw01sde1004202602081220260816,3歳未勝利,12,（混合）［指定］,,18時20分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602081220260816%2FAF,ダート,1:56.8,,蛯名 利弘,晴,馬齢,,
436(-6),57.0,14  14  12  13,新潟,QUARANTINED_HTML:track_condition,1800,9,pw01dud102023101129/94,ノクターナルハント,5,川須 栄彦,38.9,クビ,08,02,15,3歳,未勝利,2026-08-16,pw01sde1004202602081220260816,3歳未勝利,12,（混合）［指定］,,18時20分,せん3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602081220260816%2FAF,ダート,1:56.8,,和田 勇介,晴,馬齢,,
408(0),55.0,11  9  9  10,新潟,QUARANTINED_HTML:track_condition,1800,10,pw01dud102023105572/3F,チャチャット,14,江田 照男,40.0,１／２,08,02,7,3歳,未勝利,2026-08-16,pw01sde1004202602081220260816,3歳未勝利,12,（混合）［指定］,,18時20分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602081220260816%2FAF,ダート,1:56.9,,柄崎 将寿,晴,馬齢,,
500(+8),57.0,11  12  12  12,新潟,QUARANTINED_HTML:track_condition,1800,11,pw01dud102023102042/4D,ディメンシア,9,野中 悠太郎,39.2,１／２,08,02,14,3歳,未勝利,2026-08-16,pw01sde1004202602081220260816,3歳未勝利,12,（混合）［指定］,,18時20分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602081220260816%2FAF,ダート,1:57.0,,稲垣 幸雄,晴,馬齢,,
442(+4),57.0,4  5  5  5,新潟,QUARANTINED_HTML:track_condition,1800,12,pw01dud102023102069/92,メイショウバリスタ,2,武藤 雅,41.0,３,08,02,9,3歳,未勝利,2026-08-16,pw01sde1004202602081220260816,3歳未勝利,12,（混合）［指定］,,18時20分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602081220260816%2FAF,ダート,1:57.5,,西田 雄一郎,晴,馬齢,,
486(-10),57.0,1  1  1  1,新潟,QUARANTINED_HTML:track_condition,1800,13,pw01dud102023100225/0A,ウィゾマニア,8,小林 脩斗,41.8,１ 1/4,08,02,8,3歳,未勝利,2026-08-16,pw01sde1004202602081220260816,3歳未勝利,12,（混合）［指定］,,18時20分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602081220260816%2FAF,ダート,1:57.7,,青木 孝文,晴,馬齢,,
464(0),55.0,9  9  14  14,新潟,QUARANTINED_HTML:track_condition,1800,14,pw01dud102023105254/72,パルミエ,4,松岡 正海,39.4,１／２,08,02,12,3歳,未勝利,2026-08-16,pw01sde1004202602081220260816,3歳未勝利,12,（混合）［指定］,,18時20分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602081220260816%2FAF,ダート,1:57.8,,松尾 卓哉,晴,馬齢,,
438(+2),52.0,15  15  15  14,新潟,QUARANTINED_HTML:track_condition,1800,15,pw01dud102023100999/9D,ブロッコロ,1,▲佐藤 翔馬,40.1,５,08,02,13,3歳,未勝利,2026-08-16,pw01sde1004202602081220260816,3歳未勝利,12,（混合）［指定］,,18時20分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602081220260816%2FAF,ダート,1:58.7,,加藤 和宏,晴,馬齢,,
526(+2),58.0,3  3  3  2,新潟,PASS_HTML,2400,1,pw01dud102022104899/9C,ジュンライデン,5,杉原 誠人,33.5,,08,02,6,3歳以上,1勝クラス,2026-08-16,pw01sde1004202602081120260816,3歳以上1勝クラス,11,[指定],,17時45分,牡4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602081120260816%2FFA,芝,2:28.8,良,友道 康夫,晴,定量,,
508(+14),56.0,2  2  2  2,新潟,PASS_HTML,2400,2,pw01dud102021105780/B3,ポルトフェリス,9,戸崎 圭太,33.7,３／４,08,02,2,3歳以上,1勝クラス,2026-08-16,pw01sde1004202602081120260816,3歳以上1勝クラス,11,[指定],,17時45分,牝5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602081120260816%2FFA,芝,2:28.9,良,栗田 徹,晴,定量,,
492(+8),51.0,1  1  1  1,新潟,PASS_HTML,2400,3,pw01dud102023106443/40,コスモナエマ,8,△石神 深道,34.0,１／２,08,02,9,3歳以上,1勝クラス,2026-08-16,pw01sde1004202602081120260816,3歳以上1勝クラス,11,[指定],,17時45分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602081120260816%2FFA,芝,2:29.0,良,手塚 貴久,晴,定量,,
450(+2),58.0,3  3  3  4,新潟,PASS_HTML,2400,4,pw01dud102022106811/62,マイネルアウルム,2,三浦 皇成,33.8,３／４,08,02,3,3歳以上,1勝クラス,2026-08-16,pw01sde1004202602081120260816,3歳以上1勝クラス,11,[指定],,17時45分,牡4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602081120260816%2FFA,芝,2:29.1,良,伊藤 伸一,晴,定量,,
542(0),58.0,5  5  5  4,新潟,PASS_HTML,2400,5,pw01dud102022104884/4D,ヴィジョンメーカー,4,丸山 元気,33.8,３／４,08,02,4,3歳以上,1勝クラス,2026-08-16,pw01sde1004202602081120260816,3歳以上1勝クラス,11,[指定],,17時45分,牡4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602081120260816%2FFA,芝,2:29.2,良,林 徹,晴,定量,,
458(+4),55.0,8  8  8  6,新潟,PASS_HTML,2400,6,pw01dud102023103468/D2,ポッドクロス,1,津村 明秀,33.3,３／４,08,02,1,3歳以上,1勝クラス,2026-08-16,pw01sde1004202602081120260816,3歳以上1勝クラス,11,[指定],,17時45分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602081120260816%2FFA,芝,2:29.3,良,大竹 正博,晴,定量,,
480(+4),55.0,7  7  7  6,新潟,PASS_HTML,2400,7,pw01dud102023104069/70,ベルウッドバイオ,7,吉田 豊,33.7,１／２,08,02,5,3歳以上,1勝クラス,2026-08-16,pw01sde1004202602081120260816,3歳以上1勝クラス,11,[指定],,17時45分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602081120260816%2FFA,芝,2:29.4,良,高橋 文雅,晴,定量,,
