body_weight_delta,carried_weight,corner_positions,course,data_status,distance_m,finish_position,horse_id,horse_name,horse_no,jockey,last3f,margin,meeting_day,meeting_no,popularity,race_date,race_id,race_name,race_no,rating,sex_age,source_url,surface,time,trainer,平均1F,枠
526(+16),60.0,9  9  10  10,小倉,PASS_HTML,860,9,pw01dud102019104908/33,ノーティアス,1,江田 勇亮,,大差,04,01,12,2025-02-02,pw01sde1010202501040420250202,レース結果　JRA,04,,牡6,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1010202501040420250202%2F94,障害,3:16.7,宗像 義忠,13.8,
492(+4),60.0,9  9  11  11,小倉,PASS_HTML,860,10,pw01dud102020105201/25,ウインエタンセル,2,小野寺 祐太,,３,04,01,3,2025-02-02,pw01sde1010202501040420250202,レース結果　JRA,04,,牡5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1010202501040420250202%2F94,障害,3:17.2,西園 翔太,13.8,
500(0),60.0,1  1  6  9,小倉,PASS_HTML,860,11,pw01dud102019102938/85,ニシノレバンテ,8,伴 啓太,,１,04,01,8,2025-02-02,pw01sde1010202501040420250202,レース結果　JRA,04,,牡6,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1010202501040420250202%2F94,障害,3:17.4,栗田 徹,13.8,
438(0),60.0,12  12  12  12,小倉,PASS_HTML,860,12,pw01dud102020104797/6D,フルラインナップ,3,石神 深一,,大差,04,01,11,2025-02-02,pw01sde1010202501040420250202,レース結果　JRA,04,,せん5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1010202501040420250202%2F94,障害,3:27.1,小島 茂之,14.5,
504(+2),58.0,1  1,小倉,PASS_HTML,000,1,pw01dud102020100131/79,ジェイエルバルカー,3,菊沢 一樹,35.2,,04,01,11,2025-02-02,pw01sde1010202501040320250202,レース結果　JRA,03,,牡5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1010202501040320250202%2FDF,ダート,0:57.2,小西 一男,,
492(-2),58.0,2  2,小倉,PASS_HTML,000,2,pw01dud102020105957/7E,ダズリングダンス,11,鮫島 克駿,35.3,１,04,01,2,2025-02-02,pw01sde1010202501040320250202,レース結果　JRA,03,,せん5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1010202501040320250202%2FDF,ダート,0:57.4,小椋 研介,,
542(+6),58.0,4  4,小倉,PASS_HTML,000,3,pw01dud102021104617/48,ミスターディジェイ,7,古川 吉洋,35.1,クビ,04,01,8,2025-02-02,pw01sde1010202501040320250202,レース結果　JRA,03,,牡4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1010202501040320250202%2FDF,ダート,0:57.4,清水 英克,,
480(0),58.0,4  4,小倉,PASS_HTML,000,4,pw01dud102021101521/A8,グッドヴァイブス,4,佐々木 大輔,35.3,クビ,04,01,1,2025-02-02,pw01sde1010202501040320250202,レース結果　JRA,03,,牡4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1010202501040320250202%2FDF,ダート,0:57.5,高柳 瑞樹,,
442(+16),56.0,7  7,小倉,PASS_HTML,000,5,pw01dud102021104839/B0,プレアデスグループ,10,丹内 祐次,34.7,ハナ,04,01,9,2025-02-02,pw01sde1010202501040320250202,レース結果　JRA,03,,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1010202501040320250202%2FDF,ダート,0:57.5,吉岡 辰弥,,
464(+4),56.0,7  8,小倉,PASS_HTML,000,6,pw01dud102021105916/57,ハッピーダンス,2,斎藤 新,34.8,１ 1/4,04,01,4,2025-02-02,pw01sde1010202501040320250202,レース結果　JRA,03,,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1010202501040320250202%2FDF,ダート,0:57.7,茶木 太樹,,
490(+4),58.0,14  13,小倉,PASS_HTML,000,7,pw01dud102021101624/32,キャンドルマス,1,菱田 裕二,34.1,３／４,04,01,5,2025-02-02,pw01sde1010202501040320250202,レース結果　JRA,03,,牡4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1010202501040320250202%2FDF,ダート,0:57.8,小崎 憲,,
494(-4),52.0,10  9,小倉,PASS_HTML,000,8,pw01dud102021110075/AE,スターチスブーケ,13,★河原田 菜々,34.9,１ 1/4,04,01,12,2025-02-02,pw01sde1010202501040320250202,レース結果　JRA,03,,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1010202501040320250202%2FDF,ダート,0:58.0,清水 久詞,,
438(+10),52.0,12  11,小倉,PASS_HTML,000,9,pw01dud102021104404/7D,シュークリーム,8,★小林 美駒,34.6,アタマ,04,01,3,2025-02-02,pw01sde1010202501040320250202,レース結果　JRA,03,,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1010202501040320250202%2FDF,ダート,0:58.0,西村 真幸,,
502(+10),56.0,2  2,小倉,PASS_HTML,000,10,pw01dud102021105907/BA,フォートボヤール,12,△小林 脩斗,36.2,１ 1/2,04,01,7,2025-02-02,pw01sde1010202501040320250202,レース結果　JRA,03,,牡4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1010202501040320250202%2FDF,ダート,0:58.3,辻 哲英,,
484(+4),55.0,9  9,小倉,PASS_HTML,000,11,pw01dud102019103974/E8,プラタルス,5,▲柴田 裕一郎,35.6,１ 3/4,04,01,14,2025-02-02,pw01sde1010202501040320250202,レース結果　JRA,03,,牡6,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1010202501040320250202%2FDF,ダート,0:58.6,高橋 文雅,,
510(-2),57.0,6  6,小倉,PASS_HTML,000,12,pw01dud102018106865/5B,シンゼンシャイン,14,☆小沢 大仁,36.4,１ 1/2,04,01,10,2025-02-02,pw01sde1010202501040320250202,レース結果　JRA,03,,牡7,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1010202501040320250202%2FDF,ダート,0:58.8,飯田 祐史,,
448(+6),56.0,13  14,小倉,PASS_HTML,000,13,pw01dud102021101279/FD,シャインヴィーナス,6,荻野 極,35.3,クビ,04,01,13,2025-02-02,pw01sde1010202501040320250202,レース結果　JRA,03,,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1010202501040320250202%2FDF,ダート,0:58.9,伊坂 重信,,
444(-14),53.0,10  11,小倉,PASS_HTML,000,14,pw01dud102021103748/2D,サベージラヴ,9,▲石田 拓郎,35.9,３／４,04,01,6,2025-02-02,pw01sde1010202501040320250202,レース結果　JRA,03,,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1010202501040320250202%2FDF,ダート,0:59.0,伊藤 圭三,,
454(初出走),55.0,3  4,小倉,PASS_HTML,200,1,pw01dud102022106018/FF,モズリバーシャトー,12,荻野 琢真,36.0,,04,01,15.0,2025-02-02,pw01sde1010202501040520250202,レース結果　JRA,05,,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1010202501040520250202%2F49,芝,1:10.8,平田 修,,
422(初出走),57.0,13  13,小倉,PASS_HTML,200,2,pw01dud102022103194/17,メイショウセイロウ,1,城戸 義政,35.0,アタマ,04,01,8.0,2025-02-02,pw01sde1010202501040520250202,レース結果　JRA,05,,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1010202501040520250202%2F49,芝,1:10.8,荒川 義之,,
494(初出走),57.0,3  2,小倉,PASS_HTML,200,3,pw01dud102022104323/85,アイルトンバローズ,15,佐々木 大輔,36.0,クビ,04,01,1.0,2025-02-02,pw01sde1010202501040520250202,レース結果　JRA,05,,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1010202501040520250202%2F49,芝,1:10.9,清水 久詞,,
456(初出走),57.0,3  5,小倉,PASS_HTML,200,4,pw01dud102022100467/06,レッドアーネスト,10,鮫島 克駿,36.1,１／２,04,01,2.0,2025-02-02,pw01sde1010202501040520250202,レース結果　JRA,05,,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1010202501040520250202%2F49,芝,1:11.0,庄野 靖志,,
442(初出走),55.0,8  5,小倉,PASS_HTML,200,5,pw01dud102022102618/69,エイシンアビス,16,菱田 裕二,35.7,アタマ,04,01,10.0,2025-02-02,pw01sde1010202501040520250202,レース結果　JRA,05,,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1010202501040520250202%2F49,芝,1:11.0,野中 賢二,,
420(初出走),52.0,11  11,小倉,PASS_HTML,200,6,pw01dud102022102033/24,スマートロベール,3,▲今村 聖奈,35.5,３／４,04,01,6.0,2025-02-02,pw01sde1010202501040520250202,レース結果　JRA,05,,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1010202501040520250202%2F49,芝,1:11.1,笹田 和秀,,
402(初出走),52.0,8  9,小倉,PASS_HTML,200,7,pw01dud102022100407/A6,ウォーターカルミア,9,▲川端 海翼,35.8,アタマ,04,01,16.0,2025-02-02,pw01sde1010202501040520250202,レース結果　JRA,05,,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1010202501040520250202%2F49,芝,1:11.1,藤野 健太,,
450(初出走),55.0,6  7,小倉,PASS_HTML,200,8,pw01dud102022100634/DF,フォーカスライト,4,長岡 禎仁,35.9,アタマ,04,01,12.0,2025-02-02,pw01sde1010202501040520250202,レース結果　JRA,05,,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1010202501040520250202%2F49,芝,1:11.1,吉岡 辰弥,,
484(初出走),55.0,1  1,小倉,PASS_HTML,200,9,pw01dud102022106820/FF,ミクニキャッチー,13,古川 吉洋,36.7,１ 1/4,04,01,5.0,2025-02-02,pw01sde1010202501040520250202,レース結果　JRA,05,,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1010202501040520250202%2F49,芝,1:11.3,昆 貢,,
494(初出走),57.0,12  11,小倉,PASS_HTML,200,10,pw01dud102022106576/6E,ケイアイテア,5,丸山 元気,35.6,アタマ,04,01,9.0,2025-02-02,pw01sde1010202501040520250202,レース結果　JRA,05,,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1010202501040520250202%2F49,芝,1:11.3,梅田 智之,,
420(初出走),52.0,15  14,小倉,PASS_HTML,200,11,pw01dud102022106667/02,ヴォワラクテ,11,▲古川 奈穂,35.6,１ 1/4,04,01,11.0,2025-02-02,pw01sde1010202501040520250202,レース結果　JRA,05,,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1010202501040520250202%2F49,芝,1:11.5,田中 克典,,
468(初出走),55.0,2  2,小倉,PASS_HTML,200,12,pw01dud102022110142/E2,ファムエレガンテ,18,斎藤 新,37.0,１ 1/4,04,01,3.0,2025-02-02,pw01sde1010202501040520250202,レース結果　JRA,05,,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1010202501040520250202%2F49,芝,1:11.7,中村 直也,,
508(初出走),54.0,8  10,小倉,PASS_HTML,200,13,pw01dud102022100354/6C,ロードバルセロナ,6,▲柴田 裕一郎,36.7,１ 3/4,04,01,4.0,2025-02-02,pw01sde1010202501040520250202,レース結果　JRA,05,,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1010202501040520250202%2F49,芝,1:12.0,茶木 太樹,,
424(初出走),53.0,15  16,小倉,PASS_HTML,200,14,pw01dud102022103983/1C,アスターディンブラ,8,★河原田 菜々,36.0,ハナ,04,01,14.0,2025-02-02,pw01sde1010202501040520250202,レース結果　JRA,05,,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1010202501040520250202%2F49,芝,1:12.0,中竹 和也,,
456(初出走),53.0,17  16,小倉,PASS_HTML,200,15,pw01dud102022101272/64,スタニングヴュー,2,△小林 脩斗,35.8,１ 1/4,04,01,17.0,2025-02-02,pw01sde1010202501040520250202,レース結果　JRA,05,,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1010202501040520250202%2F49,芝,1:12.2,石毛 善彦,,
456(初出走),57.0,13  14,小倉,PASS_HTML,200,16,pw01dud102022101719/1E,アナベルデアモンテ,7,丹内 祐次,36.4,クビ,04,01,13.0,2025-02-02,pw01sde1010202501040520250202,レース結果　JRA,05,,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1010202501040520250202%2F49,芝,1:12.2,千田 輝彦,,
428(初出走),55.0,6  7,小倉,PASS_HTML,200,17,pw01dud102022105273/93,シプレーノート,17,菊沢 一樹,37.2,１／２,04,01,7.0,2025-02-02,pw01sde1010202501040520250202,レース結果　JRA,05,,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1010202501040520250202%2F49,芝,1:12.3,堀内 岳志,,
464(初出走),52.0,,小倉,PASS_HTML,200,除外,pw01dud102022102504/5C,キタノプレンティ,14,▲橋木 太希,,,04,01,,2025-02-02,pw01sde1010202501040520250202,レース結果　JRA,05,,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1010202501040520250202%2F49,芝,,高橋 康之,,
480(+2),54.0,3  3  3  3,小倉,PASS_HTML,800,1,pw01dud102022101498/98,クモヒトツナイ,3,▲鷲頭 虎太,36.0,,04,01,3,2025-02-02,pw01sde1010202501040620250202,レース結果　JRA,06,,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1010202501040620250202%2FFE,芝,1:50.4,堀内 岳志,,
476(+22),56.0,1  1  1  1,小倉,PASS_HTML,800,2,pw01dud102022104171/8D,スナークピカソ,5,☆小沢 大仁,36.4,１ 1/4,04,01,2,2025-02-02,pw01sde1010202501040620250202,レース結果　JRA,06,,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1010202501040620250202%2FFE,芝,1:50.6,高橋 一哉,,
450(-10),57.0,2  2  2  2,小倉,PASS_HTML,800,3,pw01dud102022107149/C2,ヴォラヴィア,11,秋山 稔樹,36.8,２ 1/2,04,01,10,2025-02-02,pw01sde1010202501040620250202,レース結果　JRA,06,,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1010202501040620250202%2FFE,芝,1:51.0,杉山 佳明,,
452(-6),57.0,7  8  5  5,小倉,PASS_HTML,800,4,pw01dud102022105822/F6,ヴォイスオブゼウス,6,角田 大和,36.6,クビ,04,01,4,2025-02-02,pw01sde1010202501040620250202,レース結果　JRA,06,,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1010202501040620250202%2FFE,芝,1:51.1,矢作 芳人,,
488(-8),54.0,13  13  10  10,小倉,PASS_HTML,800,5,pw01dud102022100332/66,ハクサンテュポン,4,▲石田 拓郎,36.3,２ 1/2,04,01,11,2025-02-02,pw01sde1010202501040620250202,レース結果　JRA,06,,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1010202501040620250202%2FFE,芝,1:51.5,新開 幸一,,
472(-10),55.0,9  9  9  7,小倉,PASS_HTML,800,6,pw01dud102022102094/F7,シャヴィット,9,斎藤 新,36.7,３／４,04,01,13,2025-02-02,pw01sde1010202501040620250202,レース結果　JRA,06,,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1010202501040620250202%2FFE,芝,1:51.6,小椋 研介,,
426(+6),55.0,3  3  3  3,小倉,PASS_HTML,800,7,pw01dud102022105833/79,ヴィアトル,7,佐々木 大輔,37.4,１ 1/4,04,01,1,2025-02-02,pw01sde1010202501040620250202,レース結果　JRA,06,,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1010202501040620250202%2FFE,芝,1:51.8,上原 佑紀,,
428(+6),53.0,8  5  5  5,小倉,PASS_HTML,800,8,pw01dud102022103997/F8,ユイノガリクソン,13,★小林 美駒,37.4,アタマ,04,01,9,2025-02-02,pw01sde1010202501040620250202,レース結果　JRA,06,,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1010202501040620250202%2FFE,芝,1:51.9,深山 雅史,,
426(+4),52.0,9  11  10  11,小倉,PASS_HTML,800,9,pw01dud102022105034/64,カピオラ,2,▲今村 聖奈,37.1,２ 1/2,04,01,6,2025-02-02,pw01sde1010202501040620250202,レース結果　JRA,06,,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1010202501040620250202%2FFE,芝,1:52.3,武 幸四郎,,
476(-2),56.0,5  5  7  7,小倉,PASS_HTML,800,10,pw01dud102022105340/3B,アルデヤーノ,10,☆泉谷 楓真,37.9,１ 1/2,04,01,7,2025-02-02,pw01sde1010202501040620250202,レース結果　JRA,06,,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1010202501040620250202%2FFE,芝,1:52.6,矢野 英一,,
478(-2),54.0,5  5  7  7,小倉,PASS_HTML,800,11,pw01dud102022101652/08,ペイルブルードット,8,▲柴田 裕一郎,37.9,クビ,04,01,8,2025-02-02,pw01sde1010202501040620250202,レース結果　JRA,06,,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1010202501040620250202%2FFE,芝,1:52.6,緒方 努,,
460(-2),54.0,12  12  12  11,小倉,PASS_HTML,800,12,pw01dud102022104599/09,アレグリーニ,1,▲川端 海翼,37.6,１ 3/4,04,01,5,2025-02-02,pw01sde1010202501040620250202,レース結果　JRA,06,,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1010202501040620250202%2FFE,芝,1:52.9,牧浦 充徳,,
498(+8),56.0,9  9  13  13,小倉,PASS_HTML,800,13,pw01dud102022105887/95,ツリートップムーン,12,☆松本 大輝,38.6,９,04,01,12,2025-02-02,pw01sde1010202501040620250202,レース結果　JRA,06,,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1010202501040620250202%2FFE,芝,1:54.3,坂口 智康,,
444(+2),52.0,9  9  8  8,小倉,PASS_HTML,000,1,pw01dud102021106642/17,ファミリーツリー,7,▲古川 奈穂,36.7,,04,01,4,2025-02-02,pw01sde1010202501040720250202,レース結果　JRA,07,,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1010202501040720250202%2FB3,芝,2:02.1,河嶋 宏樹,,
498(+2),56.0,11  11  10  10,小倉,PASS_HTML,000,2,pw01dud102020107017/63,エイシンジェンマ,5,角田 大和,36.5,クビ,04,01,5,2025-02-02,pw01sde1010202501040720250202,レース結果　JRA,07,,牝5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1010202501040720250202%2FB3,芝,2:02.2,中尾 秀正,,
456(-6),52.0,13  13  12  12,小倉,PASS_HTML,000,3,pw01dud102021106904/50,レイピカケ,8,▲川端 海翼,36.2,クビ,04,01,6,2025-02-02,pw01sde1010202501040720250202,レース結果　JRA,07,,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1010202501040720250202%2FB3,芝,2:02.2,野中 賢二,,
406(-30),52.0,8  7  8  8,小倉,PASS_HTML,000,4,pw01dud102021104148/F6,オーサムピクチャ,2,▲柴田 裕一郎,37.2,２ 1/2,04,01,18,2025-02-02,pw01sde1010202501040720250202,レース結果　JRA,07,,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1010202501040720250202%2FB3,芝,2:02.6,佐々木 晶三,,
476(0),55.0,2  2  5  5,小倉,PASS_HTML,000,5,pw01dud102021105616/C4,エルフストラック,13,鮫島 克駿,37.8,アタマ,04,01,1,2025-02-02,pw01sde1010202501040720250202,レース結果　JRA,07,,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1010202501040720250202%2FB3,芝,2:02.7,中村 直也,,
470(-8),55.0,13  14  12  12,小倉,PASS_HTML,000,6,pw01dud102021102988/E0,スズカミエール,16,川須 栄彦,36.8,クビ,04,01,3,2025-02-02,pw01sde1010202501040720250202,レース結果　JRA,07,,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1010202501040720250202%2FB3,芝,2:02.7,吉村 圭司,,
476(+6),55.0,15  15  15  15,小倉,PASS_HTML,000,7,pw01dud102021106559/1B,クインズスピカ,18,菊沢 一樹,36.5,３／４,04,01,10,2025-02-02,pw01sde1010202501040720250202,レース結果　JRA,07,,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1010202501040720250202%2FB3,芝,2:02.9,村田 一誠,,
404(-8),53.0,18  17  17  16,小倉,PASS_HTML,000,8,pw01dud102019105570/36,ローブエリタージュ,4,▲石田 拓郎,36.1,１／２,04,01,15,2025-02-02,pw01sde1010202501040720250202,レース結果　JRA,07,,牝6,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1010202501040720250202%2FB3,芝,2:03.0,手塚 貴久,,
452(0),55.0,1  1  1  1,小倉,PASS_HTML,000,9,pw01dud102021103236/42,コンバットペスカ,12,丸山 元気,38.6,クビ,04,01,16,2025-02-02,pw01sde1010202501040720250202,レース結果　JRA,07,,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1010202501040720250202%2FB3,芝,2:03.0,角田 晃一,,
458(-6),55.0,4  2  2  2,小倉,PASS_HTML,000,10,pw01dud102021105433/29,アクアヴァーナル,15,荻野 極,38.6,アタマ,04,01,2,2025-02-02,pw01sde1010202501040720250202,レース結果　JRA,07,,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1010202501040720250202%2FB3,芝,2:03.0,四位 洋文,,
466(+10),55.0,11  12  12  12,小倉,PASS_HTML,000,11,pw01dud102021105238/06,アリストクラシア,17,菱田 裕二,37.2,クビ,04,01,14,2025-02-02,pw01sde1010202501040720250202,レース結果　JRA,07,,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1010202501040720250202%2FB3,芝,2:03.1,吉岡 辰弥,,
474(-4),56.0,16  16  16  16,小倉,PASS_HTML,000,12,pw01dud102018106352/FD,キヨラ,11,黛 弘人,36.4,クビ,04,01,11,2025-02-02,pw01sde1010202501040720250202,レース結果　JRA,07,,牝7,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1010202501040720250202%2FB3,芝,2:03.1,堀内 岳志,,
466(+16),52.0,2  2  6  7,小倉,PASS_HTML,000,13,pw01dud102021104820/95,メアヴィア,9,▲石神 深道,38.2,１,04,01,17,2025-02-02,pw01sde1010202501040720250202,レース結果　JRA,07,,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1010202501040720250202%2FB3,芝,2:03.2,金成 貴史,,
462(-10),52.0,4  5  3  4,小倉,PASS_HTML,000,14,pw01dud102020102081/76,テンクウハット,3,★河原田 菜々,38.8,１／２,04,01,9,2025-02-02,pw01sde1010202501040720250202,レース結果　JRA,07,,牝5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1010202501040720250202%2FB3,芝,2:03.3,渡辺 薫彦,,
450(+4),55.0,7  7  6  5,小倉,PASS_HTML,000,15,pw01dud102021100305/03,スティックバイミー,6,丹内 祐次,38.3,クビ,04,01,8,2025-02-02,pw01sde1010202501040720250202,レース結果　JRA,07,,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1010202501040720250202%2FB3,芝,2:03.4,伊藤 大士,,
386(-8),54.0,4  5  4  3,小倉,PASS_HTML,000,16,pw01dud102021103217/95,ジョセフィーナ,1,☆小沢 大仁,38.8,１／２,04,01,7,2025-02-02,pw01sde1010202501040720250202,レース結果　JRA,07,,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1010202501040720250202%2FB3,芝,2:03.5,今野 貞一,,
486(-8),56.0,9  9  10  10,小倉,PASS_HTML,000,17,pw01dud102019105271/16,セットリスト,14,斎藤 新,38.1,１ 1/4,04,01,13,2025-02-02,pw01sde1010202501040720250202,レース結果　JRA,07,,牝6,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1010202501040720250202%2FB3,芝,2:03.7,畑端 省吾,,
