body_weight_delta,carried_weight,corner_positions,course,data_status,distance_m,finish_position,horse_id,horse_name,horse_no,jockey,last3f,margin,meeting_day,meeting_no,popularity,race_category,race_class,race_date,race_id,race_name,race_no,race_rule,scheduled_start,sex_age,source_url,surface,time,track_condition,trainer,weather,weight_rule,平均1F,枠
544(+24),58.0,3  3,中京,QUARANTINED_HTML:track_condition,1400,15,pw01dud102021110107/55,グランメドウ,13,坂井 瑠星,39.4,６,03,03,9,3歳以上,1勝クラス,2026-08-29,pw01sde1007202603031020260829,3歳以上1勝クラス,10,（混合）［指定］,17時15分,牡5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603031020260829%2FA6,ダート,1:26.8,,藤岡 健一,曇,定量,,
452(+2),53.0,6  6,中京,QUARANTINED_HTML:track_condition,1400,16,pw01dud102023105427/FD,ピョイットハレルヤ,9,松若 風馬,39.2,クビ,03,03,10,3歳以上,1勝クラス,2026-08-29,pw01sde1007202603031020260829,3歳以上1勝クラス,10,（混合）［指定］,17時15分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603031020260829%2FA6,ダート,1:26.8,,浜田 多実雄,曇,定量,,
494(+2),54.0,5  5  5,中京,PASS_HTML,1600,1,pw01dud102023103783/46,ヴォーカライズ,9,☆田山 旺佑,33.6,,03,03,2,3歳以上,1勝クラス,2026-08-29,pw01sde1007202603031120260829,3歳以上1勝クラス,11,（混合）（特指）,17時45分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603031120260829%2F5B,芝,1:32.1,良,高野 友和,雨,定量,,
436(+2),55.0,6  6  6,中京,PASS_HTML,1600,2,pw01dud102023104430/F9,リアンマヒナ,4,岩田 望来,33.8,２,03,03,3,3歳以上,1勝クラス,2026-08-29,pw01sde1007202603031120260829,3歳以上1勝クラス,11,（混合）（特指）,17時45分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603031120260829%2F5B,芝,1:32.4,良,高橋 一哉,雨,定量,,
430(+2),56.0,8  8  8,中京,PASS_HTML,1600,3,pw01dud102022104824/ED,エンベッカ,2,西村 淳也,33.9,１ 1/2,03,03,10,3歳以上,1勝クラス,2026-08-29,pw01sde1007202603031120260829,3歳以上1勝クラス,11,（混合）（特指）,17時45分,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603031120260829%2F5B,芝,1:32.7,良,柴田 卓,雨,定量,,
468(+6),55.0,8  8  8,中京,PASS_HTML,1600,4,pw01dud102023106614/E5,レッドリガーレ,6,幸 英明,34.0,１ 1/4,03,03,7,3歳以上,1勝クラス,2026-08-29,pw01sde1007202603031120260829,3歳以上1勝クラス,11,（混合）（特指）,17時45分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603031120260829%2F5B,芝,1:32.9,良,斉藤 崇史,雨,定量,,
484(-2),56.0,11  11  10,中京,PASS_HTML,1600,5,pw01dud102021105022/E2,グローブアマランス,12,田口 貫太,33.8,ハナ,03,03,5,3歳以上,1勝クラス,2026-08-29,pw01sde1007202603031120260829,3歳以上1勝クラス,11,（混合）（特指）,17時45分,牝5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603031120260829%2F5B,芝,1:32.9,良,中尾 秀正,雨,定量,,
444(+2),53.0,3  3  3,中京,PASS_HTML,1600,6,pw01dud102023102996/22,エイズルブルーム,10,国分 優作,34.7,ハナ,03,03,6,3歳以上,1勝クラス,2026-08-29,pw01sde1007202603031120260829,3歳以上1勝クラス,11,（混合）（特指）,17時45分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603031120260829%2F5B,芝,1:32.9,良,坂口 智康,雨,定量,,
464(+2),56.0,6  6  7,中京,PASS_HTML,1600,7,pw01dud102022106715/FD,ギザキズラヴ,11,藤懸 貴志,34.4,１ 1/4,03,03,11,3歳以上,1勝クラス,2026-08-29,pw01sde1007202603031120260829,3歳以上1勝クラス,11,（混合）（特指）,17時45分,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603031120260829%2F5B,芝,1:33.1,良,加藤 公太,雨,定量,,
520(+4),55.0,2  2  2,中京,PASS_HTML,1600,8,pw01dud102023101577/C2,フレイムスター,8,吉村 誠之助,35.2,１,03,03,9,3歳以上,1勝クラス,2026-08-29,pw01sde1007202603031120260829,3歳以上1勝クラス,11,（混合）（特指）,17時45分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603031120260829%2F5B,芝,1:33.2,良,清水 久詞,雨,定量,,
472(+6),53.0,1  1  1,中京,PASS_HTML,1600,9,pw01dud102023105804/48,ファルカータ,3,坂井 瑠星,35.4,クビ,03,03,1,3歳以上,1勝クラス,2026-08-29,pw01sde1007202603031120260829,3歳以上1勝クラス,11,（混合）（特指）,17時45分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603031120260829%2F5B,芝,1:33.3,良,友道 康夫,雨,定量,,
484(-4),56.0,10  10  10,中京,PASS_HTML,1600,10,pw01dud102022103100/BB,リオンプライム,13,中井 裕二,34.3,１,03,03,13,3歳以上,1勝クラス,2026-08-29,pw01sde1007202603031120260829,3歳以上1勝クラス,11,（混合）（特指）,17時45分,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603031120260829%2F5B,芝,1:33.4,良,鈴木 孝志,雨,定量,,
436(-2),58.0,13  13  13,中京,PASS_HTML,1600,11,pw01dud102022106354/06,オーバースタンド,1,松若 風馬,34.1,１,03,03,4,3歳以上,1勝クラス,2026-08-29,pw01sde1007202603031120260829,3歳以上1勝クラス,11,（混合）（特指）,17時45分,牡4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603031120260829%2F5B,芝,1:33.6,良,小崎 憲,雨,定量,,
444(0),58.0,12  12  12,中京,PASS_HTML,1600,12,pw01dud102022103251/AF,メイショウビストロ,5,菱田 裕二,34.3,クビ,03,03,8,3歳以上,1勝クラス,2026-08-29,pw01sde1007202603031120260829,3歳以上1勝クラス,11,（混合）（特指）,17時45分,牡4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603031120260829%2F5B,芝,1:33.6,良,岡田 稲男,雨,定量,,
488(+2),55.0,3  3  4,中京,PASS_HTML,1600,13,pw01dud102023110023/90,チャンピオンロード,7,富田 暁,36.0,５,03,03,12,3歳以上,1勝クラス,2026-08-29,pw01sde1007202603031120260829,3歳以上1勝クラス,11,（混合）（特指）,17時45分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603031120260829%2F5B,芝,1:34.4,良,矢作 芳人,雨,定量,,
448(-8),55.0,2  2  2  2,中京,QUARANTINED_HTML:track_condition,1800,1,pw01dud102023110010/27,トラッドロア,12,富田 暁,37.7,,03,03,10,3歳,未勝利,2026-08-29,pw01sde1007202603031220260829,3歳未勝利,12,（混合）［指定］,18時15分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603031220260829%2F10,ダート,1:54.5,,高野 友和,曇,馬齢,,
514(0),57.0,3  3  3  3,中京,QUARANTINED_HTML:track_condition,1800,2,pw01dud102023104330/C8,タガノランパート,3,田口 貫太,37.7,１,03,03,2,3歳,未勝利,2026-08-29,pw01sde1007202603031220260829,3歳未勝利,12,（混合）［指定］,18時15分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603031220260829%2F10,ダート,1:54.7,,奥村 豊,曇,馬齢,,
450(+4),57.0,7  7  5  6,中京,QUARANTINED_HTML:track_condition,1800,3,pw01dud102023104872/E3,ゴールデンドラゴン,2,松若 風馬,37.7,１ 1/4,03,03,1,3歳,未勝利,2026-08-29,pw01sde1007202603031220260829,3歳未勝利,12,（混合）［指定］,18時15分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603031220260829%2F10,ダート,1:54.9,,宮本 博,曇,馬齢,,
460(-4),55.0,5  5  7  6,中京,QUARANTINED_HTML:track_condition,1800,4,pw01dud102023110041/CA,クロレ,1,坂井 瑠星,37.5,ハナ,03,03,4,3歳,未勝利,2026-08-29,pw01sde1007202603031220260829,3歳未勝利,12,（混合）［指定］,18時15分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603031220260829%2F10,ダート,1:54.9,,福永 祐一,曇,馬齢,,
470(-8),57.0,1  1  1  1,中京,QUARANTINED_HTML:track_condition,1800,5,pw01dud102023104940/FE,メイショウハーブス,11,藤懸 貴志,38.7,３ 1/2,03,03,5,3歳,未勝利,2026-08-29,pw01sde1007202603031220260829,3歳未勝利,12,（混合）［指定］,18時15分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603031220260829%2F10,ダート,1:55.5,,高橋 義忠,曇,馬齢,,
458(0),57.0,5  5  5  3,中京,QUARANTINED_HTML:track_condition,1800,6,pw01dud102023103239/B3,シャイニングスター,5,幸 英明,39.2,５,03,03,6,3歳,未勝利,2026-08-29,pw01sde1007202603031220260829,3歳未勝利,12,（混合）［指定］,18時15分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603031220260829%2F10,ダート,1:56.3,,小椋 研介,曇,馬齢,,
482(-6),57.0,3  3  3  3,中京,QUARANTINED_HTML:track_condition,1800,7,pw01dud102023104379/13,サマーナジュム,13,中井 裕二,39.5,１ 1/4,03,03,12,3歳,未勝利,2026-08-29,pw01sde1007202603031220260829,3歳未勝利,12,（混合）［指定］,18時15分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603031220260829%2F10,ダート,1:56.5,,角田 晃一,曇,馬齢,,
502(-4),57.0,13  13  13  12,中京,QUARANTINED_HTML:track_condition,1800,8,pw01dud102023101043/D1,メイショウジンソウ,14,太宰 啓介,38.6,クビ,03,03,9,3歳,未勝利,2026-08-29,pw01sde1007202603031220260829,3歳未勝利,12,（混合）［指定］,18時15分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603031220260829%2F10,ダート,1:56.5,,本田 優,曇,馬齢,,
488(-10),57.0,13  13  13  12,中京,QUARANTINED_HTML:track_condition,1800,9,pw01dud102023101412/F2,クリコバロー,4,酒井 学,38.6,クビ,03,03,8,3歳,未勝利,2026-08-29,pw01sde1007202603031220260829,3歳未勝利,12,（混合）［指定］,18時15分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603031220260829%2F10,ダート,1:56.6,,渡辺 薫彦,曇,馬齢,,
460(0),57.0,7  7  7  8,中京,QUARANTINED_HTML:track_condition,1800,10,pw01dud102023102887/54,クロームクロス,9,菱田 裕二,39.2,ハナ,03,03,11,3歳,未勝利,2026-08-29,pw01sde1007202603031220260829,3歳未勝利,12,（混合）［指定］,18時15分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603031220260829%2F10,ダート,1:56.6,,西園 翔太,曇,馬齢,,
484(+22),57.0,9  9  7  8,中京,QUARANTINED_HTML:track_condition,1800,11,pw01dud102023106896/AD,シホノグラツィア,8,団野 大成,39.2,ハナ,03,03,3,3歳,未勝利,2026-08-29,pw01sde1007202603031220260829,3歳未勝利,12,（混合）［指定］,18時15分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603031220260829%2F10,ダート,1:56.6,,佐藤 悠太,曇,馬齢,,
458(-12),56.0,12  11  10  11,中京,QUARANTINED_HTML:track_condition,1800,12,pw01dud102023107528/7F,ブクブクー,6,☆田山 旺佑,39.4,３,03,03,7,3歳,未勝利,2026-08-29,pw01sde1007202603031220260829,3歳未勝利,12,（混合）［指定］,18時15分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603031220260829%2F10,ダート,1:57.1,,小栗 実,曇,馬齢,,
426(-13),53.0,9  9  10  8,中京,QUARANTINED_HTML:track_condition,1800,13,pw01dud102023100305/1B,ベルラフィネ,7,△柴田 裕一郎,40.4,６,03,03,14,3歳,未勝利,2026-08-29,pw01sde1007202603031220260829,3歳未勝利,12,（混合）［指定］,18時15分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603031220260829%2F10,ダート,1:58.1,,岡田 稲男,曇,馬齢,,
472(+6),57.0,11  11  10  14,中京,QUARANTINED_HTML:track_condition,1800,14,pw01dud102023100855/60,ガラード,10,吉村 誠之助,50.5,大差,03,03,13,3歳,未勝利,2026-08-29,pw01sde1007202603031220260829,3歳未勝利,12,（混合）［指定］,18時15分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603031220260829%2F10,ダート,2:08.2,,杉山 佳明,曇,馬齢,,
452(初出走),55.0,9  9  9,中京,PASS_HTML,1600,1,pw01dud002024102272/84,メイショウセイクウ,8,松若 風馬,33.4,,04,03,5,2歳,新馬,2026-08-30,pw01sde1007202603040220260830,メイクデビュー中京,02,（混合）［指定］,10時25分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603040220260830%2FE6,芝,1:34.6,良,荒川 義之,晴,馬齢,,
442(初出走),55.0,5  2  2,中京,PASS_HTML,1600,2,pw01dud002024106277/7F,ラガッタレアーレ,7,北村 友一,34.2,アタマ,04,03,4,2歳,新馬,2026-08-30,pw01sde1007202603040220260830,メイクデビュー中京,02,（混合）［指定］,10時25分,牝2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603040220260830%2FE6,芝,1:34.6,良,秋山 真一郎,晴,馬齢,,
456(初出走),55.0,8  4  4,中京,PASS_HTML,1600,3,pw01dud002024102887/F9,ナイトインチュニス,6,団野 大成,34.1,１,04,03,3,2歳,新馬,2026-08-30,pw01sde1007202603040220260830,メイクデビュー中京,02,（混合）［指定］,10時25分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603040220260830%2FE6,芝,1:34.7,良,野中 賢二,晴,馬齢,,
420(初出走),55.0,6  4  4,中京,PASS_HTML,1600,4,pw01dud002024106253/93,シャトンダンス,5,吉村 誠之助,34.2,１／２,04,03,6,2歳,新馬,2026-08-30,pw01sde1007202603040220260830,メイクデビュー中京,02,（混合）［指定］,10時25分,牝2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603040220260830%2FE6,芝,1:34.8,良,東田 明士,晴,馬齢,,
446(初出走),55.0,2  2  2,中京,PASS_HTML,1600,5,pw01dud002024100676/36,シーラーステート,2,坂井 瑠星,34.5,アタマ,04,03,1,2歳,新馬,2026-08-30,pw01sde1007202603040220260830,メイクデビュー中京,02,（混合）［指定］,10時25分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603040220260830%2FE6,芝,1:34.8,良,室井 潔,晴,馬齢,,
470(初出走),55.0,1  1  1,中京,PASS_HTML,1600,6,pw01dud002024101966/A8,サトノボルテクス,1,幸 英明,35.0,２,04,03,7,2歳,新馬,2026-08-30,pw01sde1007202603040220260830,メイクデビュー中京,02,（混合）［指定］,10時25分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603040220260830%2FE6,芝,1:35.2,良,中竹 和也,晴,馬齢,,
458(初出走),55.0,2  4  4,中京,PASS_HTML,1600,7,pw01dud002024102590/51,メイショウスパーク,9,太宰 啓介,35.2,３,04,03,10,2歳,新馬,2026-08-30,pw01sde1007202603040220260830,メイクデビュー中京,02,（混合）［指定］,10時25分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603040220260830%2FE6,芝,1:35.7,良,飯田 祐史,晴,馬齢,,
482(初出走),55.0,6  4  4,中京,PASS_HTML,1600,8,pw01dud002024104927/A8,コスモクラウン,4,松山 弘平,35.1,ハナ,04,03,2,2歳,新馬,2026-08-30,pw01sde1007202603040220260830,メイクデビュー中京,02,（混合）［指定］,10時25分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603040220260830%2FE6,芝,1:35.7,良,北出 成人,晴,馬齢,,
452(初出走),55.0,9  10  9,中京,PASS_HTML,1600,9,pw01dud002024103504/7C,ベラジオセブン,3,国分 恭介,34.9,２ 1/2,04,03,9,2歳,新馬,2026-08-30,pw01sde1007202603040220260830,メイクデビュー中京,02,（混合）［指定］,10時25分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603040220260830%2FE6,芝,1:36.1,良,小椋 研介,晴,馬齢,,
468(初出走),54.0,2  8  8,中京,PASS_HTML,1600,10,pw01dud002024104468/66,カフジポポー,10,☆田山 旺佑,35.7,４,04,03,8,2歳,新馬,2026-08-30,pw01sde1007202603040220260830,メイクデビュー中京,02,（混合）［指定］,10時25分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603040220260830%2FE6,芝,1:36.8,良,森田 直行,晴,馬齢,,
494(初出走),55.0,5  5  5  4,中京,PASS_HTML,2000,1,pw01dud002024104681/C3,ゴーイントゥノヴァ,7,坂井 瑠星,34.5,,04,03,3,2歳,新馬,2026-08-30,pw01sde1007202603040320260830,メイクデビュー中京,03,（混合）［指定］,10時55分,牝2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603040320260830%2F9B,芝,2:01.5,良,新谷 功一,晴,馬齢,,
502(初出走),55.0,3  3  3  3,中京,PASS_HTML,2000,2,pw01dud002024104510/AF,ルクスアルカード,10,富田 暁,35.1,２ 1/2,04,03,7,2歳,新馬,2026-08-30,pw01sde1007202603040320260830,メイクデビュー中京,03,（混合）［指定］,10時55分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603040320260830%2F9B,芝,2:01.9,良,上村 洋行,晴,馬齢,,
454(初出走),55.0,1  1  1  1,中京,PASS_HTML,2000,3,pw01dud002024104309/48,ポカポカヨウキ,4,松若 風馬,35.9,２ 1/2,04,03,2,2歳,新馬,2026-08-30,pw01sde1007202603040320260830,メイクデビュー中京,03,（混合）［指定］,10時55分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603040320260830%2F9B,芝,2:02.3,良,東田 明士,晴,馬齢,,
466(初出走),55.0,10  10  11  10,中京,PASS_HTML,2000,4,pw01dud002024100208/E8,ロードフローリス,9,田口 貫太,34.7,１／２,04,03,5,2歳,新馬,2026-08-30,pw01sde1007202603040320260830,メイクデビュー中京,03,（混合）［指定］,10時55分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603040320260830%2F9B,芝,2:02.4,良,小椋 研介,晴,馬齢,,
442(初出走),55.0,11  11  10  10,中京,PASS_HTML,2000,5,pw01dud002024105837/76,サイモンジェセル,1,松山 弘平,34.8,クビ,04,03,10,2歳,新馬,2026-08-30,pw01sde1007202603040320260830,メイクデビュー中京,03,（混合）［指定］,10時55分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603040320260830%2F9B,芝,2:02.4,良,梅田 智之,晴,馬齢,,
452(初出走),53.0,5  6  7  6,中京,PASS_HTML,2000,6,pw01dud002024101492/17,アモロロプーロ,6,◇永島 まなみ,35.3,クビ,04,03,9,2歳,新馬,2026-08-30,pw01sde1007202603040320260830,メイクデビュー中京,03,（混合）［指定］,10時55分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603040320260830%2F9B,芝,2:02.5,良,高橋 康之,晴,馬齢,,
452(初出走),55.0,9  9  7  8,中京,PASS_HTML,2000,7,pw01dud002024100731/E8,エーテルワーム,8,吉村 誠之助,35.8,３ 1/2,04,03,6,2歳,新馬,2026-08-30,pw01sde1007202603040320260830,メイクデビュー中京,03,（混合）［指定］,10時55分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603040320260830%2F9B,芝,2:03.1,良,杉山 晴紀,晴,馬齢,,
468(初出走),55.0,7  7  5  6,中京,PASS_HTML,2000,8,pw01dud002024105615/0E,ワンダーラヴグッド,11,酒井 学,36.5,４,04,03,11,2歳,新馬,2026-08-30,pw01sde1007202603040320260830,メイクデビュー中京,03,（混合）［指定］,10時55分,牝2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603040320260830%2F9B,芝,2:03.7,良,羽月 友彦,晴,馬齢,,
482(初出走),55.0,7  7  7  8,中京,PASS_HTML,2000,9,pw01dud002024106576/9F,ブレイズフォート,2,北村 友一,36.5,１／２,04,03,1,2歳,新馬,2026-08-30,pw01sde1007202603040320260830,メイクデビュー中京,03,（混合）［指定］,10時55分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603040320260830%2F9B,芝,2:03.8,良,高野 友和,晴,馬齢,,
504(初出走),55.0,3  3  4  4,中京,PASS_HTML,2000,10,pw01dud002024103402/65,ジェントル,3,団野 大成,37.3,３,04,03,8,2歳,新馬,2026-08-30,pw01sde1007202603040320260830,メイクデビュー中京,03,（混合）［指定］,10時55分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603040320260830%2F9B,芝,2:04.3,良,池添 学,晴,馬齢,,
456(初出走),55.0,2  2  2  2,中京,PASS_HTML,2000,11,pw01dud002024107182/0E,コルキス,5,西村 淳也,38.0,１,04,03,4,2歳,新馬,2026-08-30,pw01sde1007202603040320260830,メイクデビュー中京,03,（混合）［指定］,10時55分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603040320260830%2F9B,芝,2:04.5,良,須貝 尚介,晴,馬齢,,
488(+18),55.0,2  2  2  2,中京,QUARANTINED_HTML:track_condition,1800,1,pw01dud002023100145/12,アトモス,10,角田 大和,37.4,,04,03,2,3歳以上,1勝クラス,2026-08-30,pw01sde1007202603040520260830,3歳以上1勝クラス,05,（混合）［指定］,11時55分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603040520260830%2F05,ダート,1:51.6,,角田 晃一,曇,定量,,
472(-8),55.0,1  1  1  1,中京,QUARANTINED_HTML:track_condition,1800,2,pw01dud002022104640/F8,ルシタニア,12,▲森田 誠也,38.2,４,04,03,12,3歳以上,1勝クラス,2026-08-30,pw01sde1007202603040520260830,3歳以上1勝クラス,05,（混合）［指定］,11時55分,せん4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603040520260830%2F05,ダート,1:52.3,,武 幸四郎,曇,定量,,
