body_weight_delta,carried_weight,corner_positions,course,data_status,distance_m,finish_position,horse_id,horse_name,horse_no,jockey,last3f,margin,meeting_day,meeting_no,popularity,race_category,race_class,race_date,race_id,race_name,race_no,race_rule,rating,scheduled_start,sex_age,source_url,surface,time,track_condition,trainer,weather,weight_rule,平均1F,枠
536(-4),58.0,,新潟,PASS_HTML,1000,8,pw01dud102021100144/6E,ロードトレゾール,13,吉村 誠之助,33.1,ハナ,06,02,3,3歳以上,2勝クラス,2026-08-09,pw01sde1004202602060820260809,驀進特別,08,（混合）［指定］,,16時10分,牡5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602060820260809%2F92,芝,0:55.0,良,清水 久詞,晴,定量,,
452(+2),56.0,,新潟,PASS_HTML,1000,9,pw01dud102020104174/CE,レジーナローズ,12,津村 明秀,32.8,３／４,06,02,4,3歳以上,2勝クラス,2026-08-09,pw01sde1004202602060820260809,驀進特別,08,（混合）［指定］,,16時10分,牝6,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602060820260809%2F92,芝,0:55.1,良,鈴木 慎太郎,晴,定量,,
456(+4),56.0,,新潟,PASS_HTML,1000,10,pw01dud102021104074/29,ラブディーヴァ,14,石田 拓郎,33.0,クビ,06,02,7,3歳以上,2勝クラス,2026-08-09,pw01sde1004202602060820260809,驀進特別,08,（混合）［指定］,,16時10分,牝5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602060820260809%2F92,芝,0:55.2,良,田中 勝春,晴,定量,,
476(+6),56.0,,新潟,PASS_HTML,1000,11,pw01dud102022104387/B1,キントラダンサー,15,田山 旺佑,33.8,アタマ,06,02,5,3歳以上,2勝クラス,2026-08-09,pw01sde1004202602060820260809,驀進特別,08,（混合）［指定］,,16時10分,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602060820260809%2F92,芝,0:55.2,良,長谷川 浩大,晴,定量,,
448(0),56.0,,新潟,PASS_HTML,1000,12,pw01dud102021104365/1F,リュウノタブーク,3,原 優介,32.2,１／２,06,02,17,3歳以上,2勝クラス,2026-08-09,pw01sde1004202602060820260809,驀進特別,08,（混合）［指定］,,16時10分,牝5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602060820260809%2F92,芝,0:55.3,良,伊坂 重信,晴,定量,,
468(0),56.0,,新潟,PASS_HTML,1000,13,pw01dud102022104190/3A,ラトルシェ,7,三浦 皇成,32.8,クビ,06,02,10,3歳以上,2勝クラス,2026-08-09,pw01sde1004202602060820260809,驀進特別,08,（混合）［指定］,,16時10分,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602060820260809%2F92,芝,0:55.3,良,菊川 正達,晴,定量,,
462(0),58.0,,新潟,PASS_HTML,1000,14,pw01dud102021106066/DD,メッエフアパラ,16,菱田 裕二,33.5,１ 1/2,06,02,8,3歳以上,2勝クラス,2026-08-09,pw01sde1004202602060820260809,驀進特別,08,（混合）［指定］,,16時10分,牡5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602060820260809%2F92,芝,0:55.6,良,辻 哲英,晴,定量,,
492(-4),58.0,,新潟,PASS_HTML,1000,15,pw01dud102020103477/CB,サトノアルペジオ,9,田辺 裕信,32.3,１ 1/4,06,02,14,3歳以上,2勝クラス,2026-08-09,pw01sde1004202602060820260809,驀進特別,08,（混合）［指定］,,16時10分,せん6,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602060820260809%2F92,芝,0:55.8,良,大和田 成,晴,定量,,
428(+2),56.0,,新潟,PASS_HTML,1000,16,pw01dud102022106637/D2,ラヴェンデル,2,坂井 瑠星,32.8,クビ,06,02,9,3歳以上,2勝クラス,2026-08-09,pw01sde1004202602060820260809,驀進特別,08,（混合）［指定］,,16時10分,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602060820260809%2F92,芝,0:55.8,良,吉村 圭司,晴,定量,,
442(+14),56.0,,新潟,PASS_HTML,1000,17,pw01dud102022104216/9D,ペイシャヴァルツー,10,石川 裕紀人,34.1,６,06,02,11,3歳以上,2勝クラス,2026-08-09,pw01sde1004202602060820260809,驀進特別,08,（混合）［指定］,,16時10分,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602060820260809%2F92,芝,0:56.8,良,吉田 直弘,晴,定量,,
448(-2),53.0,4  3,新潟,PASS_HTML,2000,1,pw01dud102023107277/C9,モートンアイランド,5,津村 明秀,32.6,,06,02,2,3歳以上,1勝クラス,2026-08-09,pw01sde1004202602061020260809,3歳以上1勝クラス,10,[指定],,17時20分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602061020260809%2F3C,芝,2:00.4,良,手塚 貴久,晴,定量,,
506(+10),55.0,1  1,新潟,PASS_HTML,2000,2,pw01dud102023107228/EC,ウップヘリーア,7,戸崎 圭太,33.0,３／４,06,02,1,3歳以上,1勝クラス,2026-08-09,pw01sde1004202602061020260809,3歳以上1勝クラス,10,[指定],,17時20分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602061020260809%2F3C,芝,2:00.5,良,黒岩 陽一,晴,定量,,
520(0),56.0,2  2,新潟,PASS_HTML,2000,3,pw01dud102022105365/9A,オプレントジュエル,6,三浦 皇成,33.1,１ 1/4,06,02,4,3歳以上,1勝クラス,2026-08-09,pw01sde1004202602061020260809,3歳以上1勝クラス,10,[指定],,17時20分,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602061020260809%2F3C,芝,2:00.7,良,中舘 英二,晴,定量,,
424(-6),56.0,5  3,新潟,PASS_HTML,2000,4,pw01dud102022101620/F2,トラストモアリズム,1,石橋 脩,32.9,１／２,06,02,7,3歳以上,1勝クラス,2026-08-09,pw01sde1004202602061020260809,3歳以上1勝クラス,10,[指定],,17時20分,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602061020260809%2F3C,芝,2:00.8,良,高橋 文雅,晴,定量,,
466(+4),58.0,5  6,新潟,PASS_HTML,2000,5,pw01dud102022103308/B5,ミッドセンチュリー,2,杉原 誠人,32.7,ハナ,06,02,3,3歳以上,1勝クラス,2026-08-09,pw01sde1004202602061020260809,3歳以上1勝クラス,10,[指定],,17時20分,牡4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602061020260809%2F3C,芝,2:00.8,良,松山 将樹,晴,定量,,
440(0),58.0,5  6,新潟,PASS_HTML,2000,6,pw01dud102021101088/38,テイキットイージー,3,菊沢 一樹,32.9,１ 1/2,06,02,6,3歳以上,1勝クラス,2026-08-09,pw01sde1004202602061020260809,3歳以上1勝クラス,10,[指定],,17時20分,牡5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602061020260809%2F3C,芝,2:01.0,良,萱野 浩二,晴,定量,,
486(-3),58.0,3  3,新潟,PASS_HTML,2000,7,pw01dud102022105223/43,イスキオス,4,田辺 裕信,33.9,５,06,02,5,3歳以上,1勝クラス,2026-08-09,pw01sde1004202602061020260809,3歳以上1勝クラス,10,[指定],,17時20分,牡4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602061020260809%2F3C,芝,2:01.8,良,栗田 徹,晴,定量,,
478(0),58.0,9  9,新潟,QUARANTINED_HTML:track_condition,1200,1,pw01dud102022105495/FB,マーゴットゲイン,15,吉村 誠之助,35.8,,06,02,10,3歳以上,2勝クラス,2026-08-09,pw01sde1004202602060920260809,3歳以上2勝クラス,09,（混合）［指定］,,16時45分,牡4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602060920260809%2F47,ダート,1:11.2,,伊坂 重信,晴,定量,,
456(+8),56.0,2  2,新潟,QUARANTINED_HTML:track_condition,1200,2,pw01dud102022101557/16,アスタールフナ,5,岩田 望来,37.2,３,06,02,2,3歳以上,2勝クラス,2026-08-09,pw01sde1004202602060920260809,3歳以上2勝クラス,09,（混合）［指定］,,16時45分,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602060920260809%2F47,ダート,1:11.7,,中竹 和也,晴,定量,,
510(+4),57.0,6  7,新潟,QUARANTINED_HTML:track_condition,1200,3,pw01dud102021100158/4A,ダノンモンテローザ,6,☆田山 旺佑,36.9,１ 1/2,06,02,4,3歳以上,2勝クラス,2026-08-09,pw01sde1004202602060920260809,3歳以上2勝クラス,09,（混合）［指定］,,16時45分,せん5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602060920260809%2F47,ダート,1:11.9,,茶木 太樹,晴,定量,,
530(+4),58.0,11  10,新潟,QUARANTINED_HTML:track_condition,1200,4,pw01dud102020100363/F1,キョウエイカンフ,8,吉田 豊,36.3,１／２,06,02,5,3歳以上,2勝クラス,2026-08-09,pw01sde1004202602060920260809,3歳以上2勝クラス,09,（混合）［指定］,,16時45分,牡6,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602060920260809%2F47,ダート,1:12.0,,勢司 和浩,晴,定量,,
472(+12),53.0,6  6,新潟,QUARANTINED_HTML:track_condition,1200,5,pw01dud102021103706/07,アルジェンタージョ,13,▲佐藤 翔馬,37.1,１／２,06,02,9,3歳以上,2勝クラス,2026-08-09,pw01sde1004202602060920260809,3歳以上2勝クラス,09,（混合）［指定］,,16時45分,牝5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602060920260809%2F47,ダート,1:12.1,,伊藤 圭三,晴,定量,,
492(+6),56.0,3  3,新潟,QUARANTINED_HTML:track_condition,1200,6,pw01dud102022110132/D2,ピコテンダー,14,津村 明秀,37.4,クビ,06,02,1,3歳以上,2勝クラス,2026-08-09,pw01sde1004202602060920260809,3歳以上2勝クラス,09,（混合）［指定］,,16時45分,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602060920260809%2F47,ダート,1:12.1,,上原 佑紀,晴,定量,,
508(+2),56.0,13  12,新潟,QUARANTINED_HTML:track_condition,1200,7,pw01dud102022106656/7F,ハッピーウィズユー,11,坂井 瑠星,35.9,クビ,06,02,3,3歳以上,2勝クラス,2026-08-09,pw01sde1004202602060920260809,3歳以上2勝クラス,09,（混合）［指定］,,16時45分,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602060920260809%2F47,ダート,1:12.1,,小笠 倫弘,晴,定量,,
502(+4),55.0,10  10,新潟,QUARANTINED_HTML:track_condition,1200,8,pw01dud102020103575/16,シュバルツガイスト,9,▲上里 直汰,36.7,クビ,06,02,15,3歳以上,2勝クラス,2026-08-09,pw01sde1004202602060920260809,3歳以上2勝クラス,09,（混合）［指定］,,16時45分,牡6,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602060920260809%2F47,ダート,1:12.2,,手塚 貴徳,晴,定量,,
500(-4),58.0,3  3,新潟,QUARANTINED_HTML:track_condition,1200,9,pw01dud102021105779/AE,レッドセニョール,12,佐々木 大輔,37.6,３／４,06,02,13,3歳以上,2勝クラス,2026-08-09,pw01sde1004202602060920260809,3歳以上2勝クラス,09,（混合）［指定］,,16時45分,牡5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602060920260809%2F47,ダート,1:12.3,,矢嶋 大樹,晴,定量,,
452(-6),58.0,13  15,新潟,QUARANTINED_HTML:track_condition,1200,10,pw01dud102022105824/DC,フィーチャリング,10,原 優介,36.2,３／４,06,02,6,3歳以上,2勝クラス,2026-08-09,pw01sde1004202602060920260809,3歳以上2勝クラス,09,（混合）［指定］,,16時45分,せん4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602060920260809%2F47,ダート,1:12.5,,和田 正一郎,晴,定量,,
488(+2),58.0,1  1,新潟,QUARANTINED_HTML:track_condition,1200,11,pw01dud102020105957/7E,ダズリングダンス,4,木幡 巧也,38.3,１／２,06,02,7,3歳以上,2勝クラス,2026-08-09,pw01sde1004202602060920260809,3歳以上2勝クラス,09,（混合）［指定］,,16時45分,せん6,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602060920260809%2F47,ダート,1:12.6,,小椋 研介,晴,定量,,
454(+6),54.0,8  7,新潟,QUARANTINED_HTML:track_condition,1200,12,pw01dud102021104839/B0,プレアデスグループ,2,△石神 深道,37.8,２,06,02,12,3歳以上,2勝クラス,2026-08-09,pw01sde1004202602060920260809,3歳以上2勝クラス,09,（混合）［指定］,,16時45分,牝5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602060920260809%2F47,ダート,1:12.9,,吉岡 辰弥,晴,定量,,
482(+8),56.0,12  14,新潟,QUARANTINED_HTML:track_condition,1200,13,pw01dud102022102347/93,シャンハイナイト,7,大野 拓弥,37.0,１ 1/2,06,02,8,3歳以上,2勝クラス,2026-08-09,pw01sde1004202602060920260809,3歳以上2勝クラス,09,（混合）［指定］,,16時45分,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602060920260809%2F47,ダート,1:13.1,,村田 一誠,晴,定量,,
496(+10),56.0,3  3,新潟,QUARANTINED_HTML:track_condition,1200,14,pw01dud102019105287/D8,フォンメイリー,3,菊沢 一樹,38.6,アタマ,06,02,11,3歳以上,2勝クラス,2026-08-09,pw01sde1004202602060920260809,3歳以上2勝クラス,09,（混合）［指定］,,16時45分,牝7,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602060920260809%2F47,ダート,1:13.2,,粕谷 昌央,晴,定量,,
482(-12),55.0,13  12,新潟,QUARANTINED_HTML:track_condition,1200,15,pw01dud102021106119/17,タイセイピューマ,1,▲石田 拓郎,37.2,１ 1/4,06,02,14,3歳以上,2勝クラス,2026-08-09,pw01sde1004202602060920260809,3歳以上2勝クラス,09,（混合）［指定］,,16時45分,牡5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602060920260809%2F47,ダート,1:13.4,,新開 幸一,晴,定量,,
444(-2),55.0,4  4,新潟,PASS_HTML,1600,1,pw01dud102023106468/9F,ガミーヌ,8,武藤 雅,33.3,,06,02,11,3歳,未勝利,2026-08-09,pw01sde1004202602061120260809,3歳未勝利,11,牝［指定］,,17時50分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602061120260809%2FF1,芝,1:33.7,良,水野 貴広,晴,馬齢,,
456(0),55.0,1  1,新潟,PASS_HTML,1600,2,pw01dud102023103843/37,セルリア,12,田辺 裕信,33.6,クビ,06,02,12,3歳,未勝利,2026-08-09,pw01sde1004202602061120260809,3歳未勝利,11,牝［指定］,,17時50分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602061120260809%2FF1,芝,1:33.8,良,大和田 成,晴,馬齢,,
474(+4),55.0,7  7,新潟,PASS_HTML,1600,3,pw01dud102023101120/89,バンオンタイム,3,戸崎 圭太,33.1,クビ,06,02,1,3歳,未勝利,2026-08-09,pw01sde1004202602061120260809,3歳未勝利,11,牝［指定］,,17時50分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602061120260809%2FF1,芝,1:33.8,良,田中 博康,晴,馬齢,,
466(+22),55.0,7  7,新潟,PASS_HTML,1600,4,pw01dud102023106058/CB,ダノンドナウ,10,菊沢 一樹,33.3,３／４,06,02,2,3歳,未勝利,2026-08-09,pw01sde1004202602061120260809,3歳未勝利,11,牝［指定］,,17時50分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602061120260809%2FF1,芝,1:34.0,良,菊沢 隆徳,晴,馬齢,,
412(+6),55.0,4  4,新潟,PASS_HTML,1600,5,pw01dud102023106286/77,フーディエラン,5,江田 照男,33.6,クビ,06,02,8,3歳,未勝利,2026-08-09,pw01sde1004202602061120260809,3歳未勝利,11,牝［指定］,,17時50分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602061120260809%2FF1,芝,1:34.0,良,田中 剛,晴,馬齢,,
422(0),55.0,2  2,新潟,PASS_HTML,1600,6,pw01dud102023102799/19,スチールギターラグ,9,三浦 皇成,33.9,クビ,06,02,3,3歳,未勝利,2026-08-09,pw01sde1004202602061120260809,3歳未勝利,11,牝［指定］,,17時50分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602061120260809%2FF1,芝,1:34.1,良,鹿戸 雄一,晴,馬齢,,
472(0),54.0,15  14,新潟,PASS_HTML,1600,7,pw01dud102023103550/5B,ワイズファミリア,1,☆田山 旺佑,33.1,１／２,06,02,4,3歳,未勝利,2026-08-09,pw01sde1004202602061120260809,3歳未勝利,11,牝［指定］,,17時50分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602061120260809%2FF1,芝,1:34.2,良,本間 忍,晴,馬齢,,
438(0),55.0,11  10,新潟,PASS_HTML,1600,8,pw01dud102023106795/09,ルシアージュ,2,吉村 誠之助,33.3,ハナ,06,02,5,3歳,未勝利,2026-08-09,pw01sde1004202602061120260809,3歳未勝利,11,牝［指定］,,17時50分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602061120260809%2FF1,芝,1:34.2,良,高柳 瑞樹,晴,馬齢,,
408(0),55.0,11  10,新潟,PASS_HTML,1600,9,pw01dud102023105006/A6,フジサン,4,大野 拓弥,33.2,クビ,06,02,6,3歳,未勝利,2026-08-09,pw01sde1004202602061120260809,3歳未勝利,11,牝［指定］,,17時50分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602061120260809%2FF1,芝,1:34.2,良,古賀 大生,晴,馬齢,,
486(+18),55.0,15  14,新潟,PASS_HTML,1600,10,pw01dud102023104544/06,ピコプリンセス,7,丸田 恭介,33.3,１ 3/4,06,02,18,3歳,未勝利,2026-08-09,pw01sde1004202602061120260809,3歳未勝利,11,牝［指定］,,17時50分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602061120260809%2FF1,芝,1:34.5,良,伊藤 大士,晴,馬齢,,
442(-4),55.0,18  17,新潟,PASS_HTML,1600,11,pw01dud102023104406/7B,スカイドリーマー,6,杉原 誠人,33.2,１,06,02,10,3歳,未勝利,2026-08-09,pw01sde1004202602061120260809,3歳未勝利,11,牝［指定］,,17時50分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602061120260809%2FF1,芝,1:34.7,良,木村 哲也,晴,馬齢,,
456(-2),55.0,7  7,新潟,PASS_HTML,1600,12,pw01dud102023106475/56,ベルランコントル,16,原 優介,33.8,クビ,06,02,7,3歳,未勝利,2026-08-09,pw01sde1004202602061120260809,3歳未勝利,11,牝［指定］,,17時50分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602061120260809%2FF1,芝,1:34.7,良,伊藤 大士,晴,馬齢,,
450(+10),52.0,3  3,新潟,PASS_HTML,1600,13,pw01dud102023106332/8C,ジーティージェミル,17,▲上里 直汰,34.5,１,06,02,16,3歳,未勝利,2026-08-09,pw01sde1004202602061120260809,3歳未勝利,11,牝［指定］,,17時50分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602061120260809%2FF1,芝,1:34.9,良,伊藤 伸一,晴,馬齢,,
418(+10),55.0,13  10,新潟,PASS_HTML,1600,14,pw01dud102023102231/2C,レガリーノ,18,石橋 脩,33.8,ハナ,06,02,13,3歳,未勝利,2026-08-09,pw01sde1004202602061120260809,3歳未勝利,11,牝［指定］,,17時50分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602061120260809%2FF1,芝,1:34.9,良,池上 昌和,晴,馬齢,,
394(初出走),52.0,10  10,新潟,PASS_HTML,1600,15,pw01dud102023103074/52,リーゼントモニカ,13,▲石田 拓郎,34.6,５,06,02,15,3歳,未勝利,2026-08-09,pw01sde1004202602061120260809,3歳未勝利,11,牝［指定］,,17時50分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602061120260809%2FF1,芝,1:35.8,良,辻 哲英,晴,馬齢,,
444(0),53.0,17  17,新潟,PASS_HTML,1600,16,pw01dud102023103816/60,オドラタス,11,△石神 深道,34.2,１／２,06,02,9,3歳,未勝利,2026-08-09,pw01sde1004202602061120260809,3歳未勝利,11,牝［指定］,,17時50分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602061120260809%2FF1,芝,1:35.9,良,林 徹,晴,馬齢,,
432(+4),55.0,6  6,新潟,PASS_HTML,1600,17,pw01dud102023107018/7A,フルールロイヤル,15,岩田 望来,35.4,１ 1/4,06,02,14,3歳,未勝利,2026-08-09,pw01sde1004202602061120260809,3歳未勝利,11,牝［指定］,,17時50分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602061120260809%2FF1,芝,1:36.1,良,青木 孝文,晴,馬齢,,
488(初出走),55.0,13  16,新潟,PASS_HTML,1600,18,pw01dud102023100148/52,ゲンパチロマン,14,佐々木 大輔,37.9,大差,06,02,17,3歳,未勝利,2026-08-09,pw01sde1004202602061120260809,3歳未勝利,11,牝［指定］,,17時50分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602061120260809%2FF1,芝,1:39.5,良,加藤 士津八,晴,馬齢,,
452(+16),55.0,4  5,新潟,PASS_HTML,1200,1,pw01dud102023106130/44,ジェムシリカ,17,江田 照男,34.8,,06,02,6,3歳,未勝利,2026-08-09,pw01sde1004202602061220260809,3歳未勝利,12,（混合）［指定］,,18時20分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602061220260809%2FA6,芝,1:08.8,良,千葉 直人,晴,馬齢,,
462(-6),55.0,4  2,新潟,PASS_HTML,1200,2,pw01dud102023110025/76,セリエンクーニゲン,6,坂井 瑠星,34.9,クビ,06,02,4,3歳,未勝利,2026-08-09,pw01sde1004202602061220260809,3歳未勝利,12,（混合）［指定］,,18時20分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602061220260809%2FA6,芝,1:08.9,良,田中 博康,晴,馬齢,,
498(+6),55.0,7  5,新潟,PASS_HTML,1200,3,pw01dud102023107342/8B,ルージュフィーリア,15,佐々木 大輔,34.8,クビ,06,02,1,3歳,未勝利,2026-08-09,pw01sde1004202602061220260809,3歳未勝利,12,（混合）［指定］,,18時20分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602061220260809%2FA6,芝,1:08.9,良,大竹 正博,晴,馬齢,,
